scenario,test_id,biomarker,current_analytic_n,current_analytic_crc_cases,merge_n_frame,current_retention,target_retention,effective_retention_used,expected_analytic_n,expected_crc_cases,observed_OR_held_constant,current_SE_logOR,counterfactual_SE_logOR,ci_low_or,ci_high_or,ci_width_or,ci_width_log_or,mde_abs_logOR,mde_or_upper,mde_or_lower,detects_reference_or_1_20,reference_effect_OR,assumption,new_P_or_FDR_computed
retention_70pct,NHANES_URXBPH,URXBPH,7025.0,51.0,13381.0,0.5249981316792467,0.7,0.7,9366.699999999999,68.0002419928823,1.0334942078913252,0.0765970672307089,0.06633488804367499,0.9074938445577141,1.1769890056559924,0.2694951610982783,0.26002798296819923,0.18584284178833854,1.2042329904021585,0.8304040895491877,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_85pct,NHANES_URXBPH,URXBPH,7025.0,51.0,13381.0,0.5249981316792467,0.85,0.85,11373.85,82.57172241992852,1.0334942078913252,0.0765970672307089,0.06019793000385651,0.9184752883994519,1.1629167286647655,0.24444144026531356,0.23597154950284374,0.16864963085980353,1.1837053324409441,0.844804845085794,True,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
current_observed_retention,NHANES_URXCOP,URXCOP,9936.0,70.0,19737.0,0.5034199726402189,0.5034199726402189,0.5034199726402189,9936.0,69.99999999999903,1.245506776277735,0.073096727519011,0.0730967275190115,1.0792599156929428,1.4373619433069984,0.35810202761405563,0.2865339066500008,0.20478671130969406,1.2272632756690942,0.8148210900019052,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_70pct,NHANES_URXCOP,URXCOP,9936.0,70.0,19737.0,0.5034199726402189,0.7,0.7,13815.9,97.33423913043345,1.245506776277735,0.073096727519011,0.0619889293202589,1.1030139939980195,1.4064074782323577,0.3033934842343382,0.24299213781581283,0.1736672680702869,1.1896596622040212,0.8405765377867411,True,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_85pct,NHANES_URXCOP,URXCOP,9936.0,70.0,19737.0,0.5034199726402189,0.85,0.85,16776.45,118.1915760869549,1.245506776277735,0.073096727519011,0.05625403672616526,1.1154820132150098,1.3906877129131656,0.2752056996981558,0.2205117719365548,0.15760047775120864,1.1706983812130238,0.8541909821074888,True,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
current_observed_retention,NHANES_URXECP,URXECP,11224.0,85.0,22434.0,0.5003120263885175,0.5003120263885175,0.5003120263885175,11224.0,84.99999999999925,1.210931012364846,0.1031257897198533,0.10312578971985376,0.9893240584649815,1.4821775576570133,0.4928534991920318,0.4042456674563286,0.2889156880853686,1.3349791691337833,0.7490753587180402,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_70pct,NHANES_URXECP,URXECP,11224.0,85.0,22434.0,0.5003120263885175,0.7,0.7,15703.8,118.92578403421133,1.210931012364846,0.1031257897198533,0.08718439105879816,1.0207230298420311,1.4365835528702495,0.4158605230282184,0.3417565329786006,0.24425450124050938,1.2766692030433617,0.7832882610594588,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_85pct,NHANES_URXECP,URXECP,11224.0,85.0,22434.0,0.5003120263885175,0.85,0.85,19068.899999999998,144.4098806129709,1.210931012364846,0.1031257897198533,0.07911854568791739,1.0369876246707879,1.414051510183136,0.37706388551234804,0.3101390001150098,0.22165734807786489,1.248143625770959,0.8011898465469592,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
current_observed_retention,NHANES_URXMBP,URXMBP,13779.0,104.0,27983.0,0.4924061037058214,0.4924061037058214,0.4924061037058214,13779.0,103.99999999999913,0.8954105062316063,0.13185880307006,0.13185880307006057,0.6914866010266655,1.1594729000960406,0.46798629906937517,0.5168770101237564,0.36941367355915056,1.4468860183809442,0.6911394451920915,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_70pct,NHANES_URXMBP,URXMBP,13779.0,104.0,27983.0,0.4924061037058214,0.7,0.7,19588.1,147.84544596850156,0.8954105062316063,0.13185880307006,0.11059151894056553,0.7209190707754864,1.1121358931557954,0.39121682238030897,0.43351078823817535,0.30983156471254875,1.3631954845705643,0.733570504977884,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_85pct,NHANES_URXMBP,URXMBP,13779.0,104.0,27983.0,0.4924061037058214,0.85,0.85,23785.55,179.5266129617519,0.8954105062316063,0.13185880307006,0.10036016811879002,0.7355216418642271,1.0900562662409625,0.35453462437673544,0.39340462999042675,0.2811675634889345,1.3246755525967913,0.7549018308971411,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
current_observed_retention,NHANES_URXMEP,URXMEP,13775.0,104.0,27983.0,0.492263159775578,0.492263159775578,0.492263159775578,13774.999999999998,103.99999999999908,0.9329209184301188,0.0566972337630651,0.05669723376306535,0.8348031099097785,1.0425709124856504,0.2077678025758719,0.22224907239731287,0.1588421320184994,1.1721528866633486,0.8531310304124241,True,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_70pct,NHANES_URXMEP,URXMEP,13775.0,104.0,27983.0,0.492263159775578,0.7,0.7,19588.1,147.8883774954615,0.9329209184301188,0.0566972337630651,0.047545729789371764,0.8499117484354407,1.0240374269995252,0.17412567856408445,0.18637583601168364,0.13320341376229736,1.142482371333671,0.8752870285715263,True,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_85pct,NHANES_URXMEP,URXMEP,13775.0,104.0,27983.0,0.492263159775578,0.85,0.85,23785.55,179.57874410163183,0.9329209184301188,0.0566972337630651,0.04314704672386617,0.8572707352156004,1.0152468809350046,0.15797614571940422,0.16913331523608924,0.12088012830681304,1.128489630296533,0.8861401763498972,True,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
current_observed_retention,NHANES_URXMHH,URXMHH,12603.0,97.0,25335.0,0.4974541148608644,0.4974541148608644,0.4974541148608644,12603.0,96.99999999999895,1.1915472045896265,0.0871626641837657,0.08716266418376616,1.0044267210693862,1.4135274490246,0.4091007279552137,0.34167136519348196,0.24419363154858392,1.2765914949473398,0.783335941025716,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_70pct,NHANES_URXMHH,URXMHH,12603.0,97.0,25335.0,0.4974541148608644,0.7,0.7,17734.5,136.49500119019132,1.1915472045896265,0.0871626641837657,0.07347811223362069,1.031731213319482,1.3761188209062234,0.34438760758674136,0.288028907259777,0.2058551930885574,1.228575284921183,0.8139509334701888,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_85pct,NHANES_URXMHH,URXMHH,12603.0,97.0,25335.0,0.4974541148608644,0.85,0.85,21534.75,165.7439300166609,1.1915472045896265,0.0871626641837657,0.06668030032918348,1.0455694313945165,1.3579057479441905,0.312336316549674,0.26138197424702786,0.18681054374157374,1.2053988930512725,0.8296008945791062,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
current_observed_retention,NHANES_URXMHP,URXMHP,13779.0,104.0,27983.0,0.4924061037058214,0.4924061037058214,0.4924061037058214,13779.0,103.99999999999913,1.0929315586759332,0.0836161354677462,0.08361613546774654,0.9277239810309064,1.2875590330460704,0.3598350520151641,0.3277692280864109,0.23425772912217022,1.2639702121654461,0.7911578851900237,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_70pct,NHANES_URXMHP,URXMHP,13779.0,104.0,27983.0,0.4924061037058214,0.7,0.7,19588.1,147.84544596850156,1.0929315586759332,0.0836161354677462,0.07012982989391198,0.9525731743542813,1.2539712686739446,0.30139809431966325,0.2749038816679758,0.19647469477956075,1.2171045213902905,0.8216221223611154,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_85pct,NHANES_URXMHP,URXMHP,13779.0,104.0,27983.0,0.4924061037058214,0.85,0.85,23785.55,179.5266129617519,1.0929315586759332,0.0836161354677462,0.0636417836170391,0.9647637614215376,1.2381263058531153,0.2733625444315777,0.24947120760257574,0.1782978802358408,1.1951812890985423,0.8366931520106407,True,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
current_observed_retention,NHANES_URXMIB,URXMIB,12603.0,97.0,25335.0,0.4974541148608644,0.4974541148608644,0.4974541148608644,12603.0,96.99999999999895,0.9658530593451338,0.0816792152224252,0.08167921522242563,0.8229729972900268,1.1335391748188766,0.31056617752884974,0.32017664024289993,0.2288312819942154,1.2571299206630235,0.7954627310696649,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_70pct,NHANES_URXMIB,URXMIB,12603.0,97.0,25335.0,0.4974541148608644,0.7,0.7,17734.5,136.49500119019132,0.9658530593451338,0.0816792152224252,0.06885556561940474,0.8439196438998983,1.1054039789089296,0.26148433500903134,0.2699088574983354,0.19290473482413184,1.2127672535300436,0.8245605223007675,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_85pct,NHANES_URXMIB,URXMIB,12603.0,97.0,25335.0,0.4974541148608644,0.85,0.85,21534.75,165.7439300166609,0.9658530593451338,0.0816792152224252,0.06248540763050396,0.8545222677845478,1.0916884994289713,0.23716623164442352,0.24493829703018408,0.17505819436538317,1.1913155424471158,0.8394081705220356,True,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
current_observed_retention,NHANES_URXMOH,URXMOH,12603.0,97.0,25335.0,0.4974541148608644,0.4974541148608644,0.4974541148608644,12603.0,96.99999999999895,1.203680690724304,0.0824593635392589,0.08245936353925934,1.0240514013090363,1.4148188297682012,0.3907674284591649,0.32323476545008717,0.23101693398659243,1.2598805740693402,0.7937260249755728,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_70pct,NHANES_URXMOH,URXMOH,12603.0,97.0,25335.0,0.4974541148608644,0.7,0.7,17734.5,136.49500119019132,1.203680690724304,0.0824593635392589,0.06951323052811291,1.0503681023392528,1.3793709100608065,0.32900280772155366,0.272486856568263,0.19474723911084024,1.2150038422228442,0.8230426647626927,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_85pct,NHANES_URXMOH,URXMOH,12603.0,97.0,25335.0,0.4974541148608644,0.85,0.85,21534.75,165.7439300166609,1.203680690724304,0.0824593635392589,0.06308222881024787,1.0636912903168052,1.3620936999409097,0.29840240962410447,0.24727779306520162,0.17673023976041047,1.193309142344188,0.8380058146839946,True,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
current_observed_retention,NHANES_URXMZP,URXMZP,13779.0,104.0,27983.0,0.4924061037058214,0.4924061037058214,0.4924061037058214,13779.0,103.99999999999913,0.9545082278876243,0.089037883692983,0.08903788369298338,0.8016605131460621,1.1364984830420028,0.3348379698959407,0.34902209059582723,0.24944721880632395,1.2833158277269798,0.7792314085077628,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_70pct,NHANES_URXMZP,URXMZP,13779.0,104.0,27983.0,0.4924061037058214,0.7,0.7,19588.1,147.84544596850156,0.9545082278876243,0.089037883692983,0.07467711348500958,0.824545075271195,1.1049559137873872,0.2804108385161922,0.29272890580005834,0.20921429727094745,1.2327091364310376,0.8112213744884041,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_85pct,NHANES_URXMZP,URXMZP,13779.0,104.0,27983.0,0.4924061037058214,0.85,0.85,23785.55,179.5266129617519,0.9545082278876243,0.089037883692983,0.06776837623515507,0.8357860727672923,1.0900946866565537,0.2543086138892614,0.26564715342332806,0.1898588811159286,1.2090789617437243,0.8270758417281595,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
current_observed_retention,NHANES_URXP02,URXP02,11225.0,92.0,22401.0,0.5010937011740547,0.5010937011740547,0.5010937011740547,11225.0,91.99999999999964,0.9989739118613228,0.1056230636226222,0.1056230636226224,0.8121712877473917,1.2287418819586549,0.4165705942112632,0.4140348012742453,0.29591201373694453,1.3443518671311743,0.7438528739756091,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_70pct,NHANES_URXP02,URXP02,11225.0,92.0,22401.0,0.5010937011740547,0.7,0.7,15680.699999999999,128.51887750556742,0.9989739118613228,0.1056230636226222,0.08936536056372613,0.8384674623210627,1.1902058474838988,0.35173838516283606,0.35030577634067855,0.2503646731666707,1.284493751691945,0.7785168271023447,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_85pct,NHANES_URXP02,URXP02,11225.0,92.0,22401.0,0.5010937011740547,0.85,0.85,19040.85,156.05863697104616,0.9989739118613228,0.1056230636226222,0.08109774326358464,0.8521648619317701,1.171074895434279,0.3189100335025088,0.3178973120482034,0.2272022387495793,1.2550836688270282,0.7967596303237509,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
current_observed_retention,NHANES_URXP04,URXP04,12563.0,100.0,25380.0,0.4949960598896769,0.4949960598896769,0.4949960598896769,12563.0,99.99999999999959,1.0361879177660582,0.1245295490109249,0.12452954901092515,0.8117808082183016,1.3226296927133405,0.510848884495039,0.48814686214485764,0.3488801437272823,1.417479286376242,0.7054776811282234,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_70pct,NHANES_URXP04,URXP04,12563.0,100.0,25380.0,0.4949960598896769,0.7,0.7,17766.0,141.41526705404704,1.0361879177660582,0.1245295490109249,0.1047187058188285,0.843921011767537,1.2722581686591687,0.42833715689163177,0.4104897838250977,0.2933783782819504,1.340950080839562,0.7457399155186337,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_85pct,NHANES_URXP04,URXP04,12563.0,100.0,25380.0,0.4949960598896769,0.85,0.85,21573.0,171.71853856562853,1.0361879177660582,0.1245295490109249,0.09503067705225968,0.8600986480695679,1.2483282043683852,0.3882295562988173,0.3725134088977719,0.26623654009687797,1.3050437173477454,0.7662578553554596,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
current_observed_retention,NHANES_URXP10,URXP10,12538.0,100.0,25380.0,0.4940110323089046,0.4940110323089046,0.4940110323089046,12537.999999999998,99.99999999999905,1.1432347173715816,0.1268738724260997,0.1268738724261003,0.8915386356894188,1.4659887599744903,0.5744501242850715,0.49733644106857205,0.3554479655537131,1.4268196772074133,0.7008594120016698,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_70pct,NHANES_URXP10,URXP10,12538.0,100.0,25380.0,0.4940110323089046,0.7,0.7,17766.0,141.69724038921547,1.1432347173715816,0.1268738724260997,0.1065838734922016,0.9277074556833997,1.4088337988411264,0.4811263431577266,0.41780110675497695,0.29860380446497464,1.3479754558055617,0.7418532701712965,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_85pct,NHANES_URXP10,URXP10,12538.0,100.0,25380.0,0.4940110323089046,0.85,0.85,21573.0,172.06093475833305,1.1432347173715816,0.1268738724260997,0.09672328913556107,0.9458110672132791,1.3818675466069128,0.4360564793936337,0.379148326343908,0.2709785370894546,1.3112469269070735,0.7626328645503616,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
current_observed_retention,NHANES_URXP25,URXP25,4275.0,30.0,9013.0,0.4743148785088206,0.4743148785088206,0.4743148785088206,4275.0,29.999999999999904,1.1499136331785056,0.3016898141936863,0.30168981419368673,0.6365996382731116,2.0771318176629276,1.440532179389816,1.1826023406444137,0.8452097239002807,2.328466098357874,0.42946727921237055,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_70pct,NHANES_URXP25,URXP25,4275.0,30.0,9013.0,0.4743148785088206,0.7,0.7,6309.099999999999,44.274385964912135,1.1499136331785056,0.3016898141936863,0.24833904205754564,0.7067708791108649,1.8709052719224626,1.1641343928115977,0.9734711567759344,0.6957429893087547,2.0051983615548443,0.498703778724711,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_85pct,NHANES_URXP25,URXP25,4275.0,30.0,9013.0,0.4743148785088206,0.85,0.85,7661.05,53.76175438596474,1.1499136331785056,0.3016898141936863,0.22536400847111004,0.7393243857506929,1.788526645752603,1.04920226000191,0.8834106800299106,0.6313764748273477,1.8801968425170485,0.531859206114443,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
current_observed_retention,NHANES_URXUBA,URXUBA,13748.0,100.0,27984.0,0.4912807318467695,0.4912807318467695,0.4912807318467695,13747.999999999998,99.99999999999864,0.8471428290993458,0.0990064140115874,0.09900641401158806,0.6977216940534551,1.0285633641763494,0.33084167012289434,0.3880980114023488,0.2773749059932378,1.3196610271325115,0.7577703512036706,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_70pct,NHANES_URXUBA,URXUBA,13748.0,100.0,27984.0,0.4912807318467695,0.7,0.7,19588.8,142.48472505091456,0.8471428290993458,0.0990064140115874,0.08294289246172463,0.7200381724052557,0.9966846208960867,0.276646448490831,0.3251301639971181,0.23237158146830128,1.2615884246228142,0.7926515339572626,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_85pct,NHANES_URXUBA,URXUBA,13748.0,100.0,27984.0,0.4912807318467695,0.85,0.85,23786.399999999998,173.0171661332534,0.8471428290993458,0.0990064140115874,0.07526944843022731,0.7309491548876131,0.9818069671409437,0.2508578122533306,0.2950508161188809,0.21087377409764121,1.2347564869725447,0.809876287794903,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
current_observed_retention,NHANES_URXUCD,URXUCD,11482.0,87.0,22633.0,0.5073123315512746,0.5073123315512746,0.5073123315512746,11481.999999999998,86.99999999999886,1.013145159664966,0.1103222436084352,0.11032224360843591,0.8161410264987927,1.257703118976911,0.4415620924781183,0.43245524833237714,0.30907716692245196,1.362167480720205,0.7341241177415864,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_70pct,NHANES_URXUCD,URXUCD,11482.0,87.0,22633.0,0.5073123315512746,0.7,0.7,15843.099999999999,120.04439122104007,1.013145159664966,0.1103222436084352,0.09391863565229902,0.8428067133530696,1.2179104630868576,0.375103749733788,0.36815428671129113,0.2631210613488186,1.3009842083216452,0.7686488380132341,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_85pct,NHANES_URXUCD,URXUCD,11482.0,87.0,22633.0,0.5073123315512746,0.85,0.85,19238.05,145.76818933983438,1.013145159664966,0.1103222436084352,0.08522977307706299,0.8572825022250998,1.197345229709386,0.34006272748428623,0.33409457128313,0.2387784723958223,1.269697232440737,0.7875893358274884,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
current_observed_retention,NHANES_URXUCO,URXUCO,13865.0,101.0,27984.0,0.4954616923956547,0.4954616923956547,0.4954616923956547,13865.0,100.99999999999932,0.9955620567078952,0.121415918332417,0.1214159183324174,0.7847275847080464,1.263041886217373,0.4783143015093265,0.4759416541627892,0.34015704204371194,1.4051682437299826,0.7116585536729224,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_70pct,NHANES_URXUCO,URXUCO,13865.0,101.0,27984.0,0.4954616923956547,0.7,0.7,19588.8,142.69518932563915,0.9955620567078952,0.121415918332417,0.10214841915239824,0.8149283833343295,1.2162342471139962,0.4013058637796667,0.40041444523280406,0.2861775011509665,1.3313287466655204,0.7511292778020645,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_85pct,NHANES_URXUCO,URXUCO,13865.0,101.0,27984.0,0.4954616923956547,0.85,0.85,23786.399999999998,173.27272989541893,0.9955620567078952,0.121415918332417,0.09269817990937247,0.8301632471232042,1.1939143441860405,0.36375109706283626,0.3633701881095689,0.25970185058007444,1.2965434653510728,0.7712815086605863,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
current_observed_retention,NHANES_URXUCS,URXUCS,13865.0,101.0,27984.0,0.4954616923956547,0.4954616923956547,0.4954616923956547,13865.0,100.99999999999932,0.9564411690305912,0.2109337618259048,0.21093376182590548,0.6325736801570797,1.4461235718650949,0.8135498917080152,0.8268451526046489,0.5909489091324184,1.8057010489182903,0.5538015279988083,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_70pct,NHANES_URXUCS,URXUCS,13865.0,101.0,27984.0,0.4954616923956547,0.7,0.7,19588.8,142.69518932563915,0.9564411690305912,0.2109337618259048,0.17746067082731046,0.6754659553825698,1.3542943245725716,0.6788283691900018,0.6956330469876927,0.49717119218620426,1.6440639455314336,0.6082488474478139,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_85pct,NHANES_URXUCS,URXUCS,13865.0,101.0,27984.0,0.4954616923956547,0.85,0.85,23786.399999999998,173.27272989541893,0.9564411690305912,0.2109337618259048,0.16104293466005865,0.6975546965320547,1.3114092907187063,0.6138545941866516,0.6312767037967042,0.45117550522515293,1.5701568286403016,0.6368790567665545,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
current_observed_retention,NHANES_URXUMO,URXUMO,13775.0,100.0,27984.0,0.4922455688965123,0.4922455688965123,0.4922455688965123,13775.0,99.99999999999991,0.9204313988926828,0.1034866239038642,0.10348662390386425,0.7514558183983086,1.1274035536424403,0.3759477352441317,0.40566011146643155,0.2899265958014822,1.336329392237202,0.7483184952819607,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_70pct,NHANES_URXUMO,URXUMO,13775.0,100.0,27984.0,0.4922455688965123,0.7,0.7,19588.8,142.20544464609787,0.9204313988926828,0.1034866239038642,0.08678129100878056,0.7764670961061305,1.0910880374919887,0.31462094138585817,0.340176409818199,0.24312518209895945,1.2752282498760792,0.7841733431620381,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
