background,source,term_id,term_name,description,term_size,effective_domain_size,query_size,intersection_size,raw_hypergeom_p,gprofiler_adjusted_p,gprofiler_significant,intersection_genes,parents,query_input_symbols,background_input_symbols
gelsemium_crc1893,GO:BP,GO:0046457,prostanoid biosynthetic process,"""The chemical reactions and pathways resulting in the formation of prostanoids, any compound based on or derived from the prostanoate structure."" [GOC:ai]",8,1875,41,5,2.081241059883563e-07,4.1448716184839535e-05,True,AKR1C3;PTGES2;PTGS1;PTGS2;SIRT1,GO:0006636;GO:0006692;GO:0046456,41,1893
gelsemium_crc1893,GO:BP,GO:0006692,prostanoid metabolic process,"""The chemical reactions and pathways involving prostanoids, any compound based on or derived from the prostanoate structure."" [ISBN:0198506732]",14,1875,41,6,1.9814197268794675e-07,4.1448716184839535e-05,True,AKR1C3;HPGD;PTGES2;PTGS1;PTGS2;SIRT1,GO:0006690;GO:0033559,41,1893
gelsemium_crc1893,GO:BP,GO:0006693,prostaglandin metabolic process,"""The chemical reactions and pathways involving prostaglandins, any of a group of biologically active metabolites which contain a cyclopentane ring due to the formation of a bond between two carbons of a fatty acid. They have a wide range of biological activities."" [ISBN:0198506732]",14,1875,41,6,1.9814197268794675e-07,4.1448716184839535e-05,True,AKR1C3;HPGD;PTGES2;PTGS1;PTGS2;SIRT1,GO:0006692,41,1893
gelsemium_crc1893,GO:BP,GO:0033993,response to lipid,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipid stimulus."" [GOC:sl]",316,1875,41,21,3.2488504166818036e-07,6.0080526634039634e-05,True,AKR1C3;CA9;DKK1;ESR1;HPGD;HSPA1A;IL1A;MMP2;MMP9;NR3C1;PGR;PPARA;PPARD;PPARG;PTGER2;PTGER4;RELA;RXRA;SELE;SIRT1;STAT3,GO:0042221,41,1893
gelsemium_crc1893,GO:BP,GO:0006954,inflammatory response,"""The immediate defensive reaction (by vertebrate tissue) to infection or injury caused by chemical or physical agents. The process is characterized by local vasodilation, extravasation of plasma into intercellular spaces and accumulation of white blood cells and macrophages."" [GO_REF:0000022, ISBN:0198506732]",260,1875,41,19,3.745498057463702e-07,6.464729647166584e-05,True,CCL20;CRP;CXCR4;ESR1;F3;IL1A;MMP9;NEAT1;NR3C1;PPARA;PPARD;PPARG;PTGER2;PTGER4;PTGS2;RELA;SELE;STAT3;TIMP1,GO:0006952,41,1893
gelsemium_crc1893,GO:BP,GO:0006629,lipid metabolic process,"""The chemical reactions and pathways involving lipids, compounds soluble in an organic solvent but not, or sparingly, in an aqueous solvent. Includes fatty acids; neutral fats, other fatty-acid esters, and soaps; long-chain (fatty) alcohols and waxes; sphingoids and other long-chain bases; glycolipids, phospholipids and sphingolipids; and carotenes, polyprenols, sterols, terpenes and other isoprenoids."" [GOC:ma]",184,1875,41,16,4.4829818512431685e-07,7.017210127271959e-05,True,AKR1C3;BECN1;CYP1A2;CYP2C9;CYP3A4;ESR1;HPGD;NR1I2;NR3C1;PPARA;PPARD;PPARG;PTGES2;PTGS1;PTGS2;SIRT1,GO:0044238,41,1893
gelsemium_crc1893,GO:BP,GO:0006636,unsaturated fatty acid biosynthetic process,"""The chemical reactions and pathways resulting in the formation of an unsaturated fatty acid, any fatty acid containing one or more double bonds between carbon atoms."" [GOC:mah, MetaCyc:PWY-762, MetaCyc:PWY-782]",9,1875,41,5,4.607669840233427e-07,7.017210127271959e-05,True,AKR1C3;PTGES2;PTGS1;PTGS2;SIRT1,GO:0006633;GO:0033559,41,1893
gelsemium_crc1893,GO:BP,GO:0008610,lipid biosynthetic process,"""The chemical reactions and pathways resulting in the formation of lipids, compounds soluble in an organic solvent but not, or sparingly, in an aqueous solvent."" [GOC:go_curators]",101,1875,41,12,6.665279141054655e-07,9.58689316450666e-05,True,AKR1C3;BECN1;CYP1A2;CYP2C9;CYP3A4;NR3C1;PPARA;PPARD;PTGES2;PTGS1;PTGS2;SIRT1,GO:0006629;GO:0009058,41,1893
gelsemium_crc1893,GO:BP,GO:0019752,carboxylic acid metabolic process,"""The chemical reactions and pathways involving carboxylic acids, any organic acid containing one or more carboxyl (COOH) groups or anions (COO-)."" [ISBN:0198506732]",122,1875,41,13,7.391586430815038e-07,0.00010072009089124238,True,AKR1C3;CYP1A2;CYP2C9;CYP3A4;HPGD;PPARA;PPARD;PPARG;PTGES2;PTGS1;PTGS2;SIRT1;STAT3,GO:0043436,41,1893
gelsemium_crc1893,GO:BP,GO:0046394,carboxylic acid biosynthetic process,"""The chemical reactions and pathways resulting in the formation of carboxylic acids, any organic acid containing one or more carboxyl (-COOH) groups."" [ISBN:0198506732]",39,1875,41,8,9.62000324729569e-07,0.00011860089717703042,True,AKR1C3;CYP1A2;CYP2C9;CYP3A4;PTGES2;PTGS1;PTGS2;SIRT1,GO:0016053;GO:0019752,41,1893
gelsemium_crc1893,GO:BP,GO:0016053,organic acid biosynthetic process,"""The chemical reactions and pathways resulting in the formation of organic acids, any acidic compound containing carbon in covalent linkage."" [ISBN:0198506732]",39,1875,41,8,9.62000324729569e-07,0.00011860089717703042,True,AKR1C3;CYP1A2;CYP2C9;CYP3A4;PTGES2;PTGS1;PTGS2;SIRT1,GO:0006082;GO:0044283,41,1893
gelsemium_crc1893,GO:BP,GO:0009755,hormone-mediated signaling pathway,"""The series of molecular signals mediated by the detection of a hormone."" [GOC:sm]",69,1875,41,10,1.0643996699182958e-06,0.00012193333350057973,True,AKR1C3;ESR1;NR3C1;PGR;PPARA;PPARD;PPARG;RELA;RXRA;SIRT1,GO:0007165;GO:0032870,41,1893
gelsemium_crc1893,GO:BP,GO:0043436,oxoacid metabolic process,"""The chemical reactions and pathways involving any oxoacid; an oxoacid is a compound which contains oxygen, at least one other element, and at least one hydrogen bound to oxygen, and which produces a conjugate base by loss of positive hydrogen ion(s) (hydrons)."" [Wikipedia:Oxyacid]",126,1875,41,13,1.0832238974577703e-06,0.00012193333350057973,True,AKR1C3;CYP1A2;CYP2C9;CYP3A4;HPGD;PPARA;PPARD;PPARG;PTGES2;PTGS1;PTGS2;SIRT1;STAT3,GO:0006082,41,1893
gelsemium_crc1893,GO:BP,GO:0006952,defense response,"""Reactions, triggered in response to the presence of a foreign body or the occurrence of an injury, which result in restriction of damage to the organism attacked or prevention/recovery from the infection caused by the attack."" [GOC:go_curators]",406,1875,41,23,1.1981950766380834e-06,0.00012925529389178005,True,ATG5;BECN1;CCL20;CRP;CXCR4;ESR1;F3;HSPA1A;IL1A;MMP9;NEAT1;NR3C1;PPARA;PPARD;PPARG;PTGER2;PTGER4;PTGS2;RELA;SELE;SQSTM1;STAT3;TIMP1,GO:0006950,41,1893
gelsemium_crc1893,GO:BP,GO:0006082,organic acid metabolic process,"""The chemical reactions and pathways involving organic acids, any acidic compound containing carbon in covalent linkage."" [ISBN:0198506732]",129,1875,41,13,1.4289642928525025e-06,0.00014798354216738645,True,AKR1C3;CYP1A2;CYP2C9;CYP3A4;HPGD;PPARA;PPARD;PPARG;PTGES2;PTGS1;PTGS2;SIRT1;STAT3,GO:0044281,41,1893
gelsemium_crc1893,GO:BP,GO:0141193,nuclear receptor-mediated signaling pathway,"""The series of molecular signals initiated by a signaling molecule binding to an intracellular receptor of the nuclear receptor protein family, and ending with regulation of a downstream cellular process, e.g. transcription."" [PMID:25614732]",58,1875,41,9,2.2351786096277997e-06,0.0002225722084736789,True,AKR1C3;ESR1;NR3C1;PGR;PPARA;PPARD;PPARG;RXRA;SIRT1,GO:0030522,41,1893
gelsemium_crc1893,GO:BP,GO:0071396,cellular response to lipid,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipid stimulus."" [GOC:mah]",213,1875,41,16,3.4225220110584548e-06,0.00032818183283798676,True,AKR1C3;ESR1;HSPA1A;IL1A;MMP2;MMP9;NR3C1;PGR;PPARA;PPARD;PPARG;PTGER2;PTGER4;RELA;RXRA;SIRT1,GO:0033993;GO:0070887,41,1893
gelsemium_crc1893,GO:BP,GO:0001516,prostaglandin biosynthetic process,"""The chemical reactions and pathways resulting in the formation of prostaglandins, any of a group of biologically active metabolites which contain a cyclopentane ring."" [GOC:ai]",7,1875,41,4,6.582235636973903e-06,0.0006086217165745288,True,PTGES2;PTGS1;PTGS2;SIRT1,GO:0006693;GO:0046457,41,1893
gelsemium_crc1893,GO:BP,GO:1905048,regulation of metallopeptidase activity,"""Any process that modulates the frequency, rate or extent of metallopeptidase activity."" [GO_REF:0000059, GOC:TermGenie, PMID:26473732]",3,1875,41,3,9.718512980911282e-06,0.0008676286243986617,True,STAT3;TIMP1;TIMP2,GO:0052547,41,1893
gelsemium_crc1893,GO:BP,GO:0071383,cellular response to steroid hormone stimulus,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a steroid hormone stimulus."" [GOC:mah]",71,1875,41,9,1.2724691189505486e-05,0.001098140849651034,True,AKR1C3;ESR1;HSPA1A;NR3C1;PGR;PPARA;PPARD;RXRA;SIRT1,GO:0032870;GO:0048545;GO:0071396,41,1893
gelsemium_crc1893,GO:BP,GO:0009056,catabolic process,"""A cellular process consisting of the biochemical pathways by which a living organism breaks down substances. This includes the breakdown of carbon compounds with the liberation of energy for use by the cell or organism."" [ISBN:0198547684]",359,1875,41,20,1.3760030511452365e-05,0.0011132724685663231,True,AKR1C3;ATG5;BECN1;CYP1A2;CYP2C9;CYP3A4;HPGD;HSPA1A;MMP2;MMP9;NEAT1;NR1I2;PPARA;PPARD;RELA;SIRT1;SQSTM1;STAT3;TIMP1;TIMP2,GO:0008152,41,1893
gelsemium_crc1893,GO:BP,GO:0032101,regulation of response to external stimulus,"""Any process that modulates the frequency, rate or extent of a response to an external stimulus."" [GOC:mah]",295,1875,41,18,1.3566044101943645e-05,0.0011132724685663231,True,ATG5;BECN1;CXCR4;DUSP1;ESR1;F3;HSPA1A;MMP9;NEAT1;PPARA;PPARD;PPARG;PTGER4;PTGS2;RELA;SELE;SQSTM1;STAT3,GO:0009605;GO:0048583,41,1893
gelsemium_crc1893,GO:BP,GO:0044283,small molecule biosynthetic process,"""The chemical reactions and pathways resulting in the formation of small molecules, any low molecular weight, monomeric, non-encoded molecule."" [GOC:curators, GOC:pde, GOC:vw]",91,1875,41,10,1.4271699601481184e-05,0.0011196797050937314,True,AKR1C3;CYP1A2;CYP2C9;CYP3A4;NR3C1;PPARA;PTGES2;PTGS1;PTGS2;SIRT1,GO:0009058;GO:0044281,41,1893
gelsemium_crc1893,GO:BP,GO:0043401,steroid hormone receptor signaling pathway,"""The series of molecular signals mediated by a steroid hormone binding to a receptor."" [PMID:12606724]",41,1875,41,7,1.8284440694820493e-05,0.001314956026631999,True,ESR1;NR3C1;PGR;PPARA;PPARD;RXRA;SIRT1,GO:0009755;GO:0071383,41,1893
gelsemium_crc1893,GO:BP,GO:0031347,regulation of defense response,"""Any process that modulates the frequency, rate or extent of a defense response."" [GOC:mah]",213,1875,41,15,1.7816824153875997e-05,0.001314956026631999,True,ATG5;BECN1;ESR1;HSPA1A;MMP9;NEAT1;PPARA;PPARD;PPARG;PTGER4;PTGS2;RELA;SELE;SQSTM1;STAT3,GO:0006952;GO:0080134,41,1893
gelsemium_crc1893,GO:BP,GO:0030518,nuclear receptor-mediated steroid hormone signaling pathway,"""A nuclear receptor-mediated signaling pathway initiated by a steroid binding to an intracellular receptor of the nuclear receptor protein family, and ending with regulation of a downstream cellular process, e.g. transcription."" [GOC:mah, GOC:signaling]",41,1875,41,7,1.8284440694820493e-05,0.001314956026631999,True,ESR1;NR3C1;PGR;PPARA;PPARD;RXRA;SIRT1,GO:0043401;GO:0141193,41,1893
gelsemium_crc1893,GO:BP,GO:0030728,ovulation,"""The release of a mature ovum/oocyte from an ovary."" [GOC:bf, ISBN:0878932437]",9,1875,41,4,2.2952811315082448e-05,0.0016060764458021212,True,HPGD;MMP2;PGR;SIRT1,GO:0007292;GO:0048609,41,1893
gelsemium_crc1893,GO:BP,GO:0010883,regulation of lipid storage,"""Any process that modulates the rate, frequency or extent of lipid storage. Lipid storage is the accumulation and maintenance in cells or tissues of lipids, compounds soluble in organic solvents but insoluble or sparingly soluble in aqueous solvents. Lipid reserves can be accumulated during early developmental stages for mobilization and utilization at later stages of development."" [GOC:BHF, GOC:dph, GOC:tb]",18,1875,41,5,2.7088512355284164e-05,0.0017982604740430122,True,CRP;PPARA;PPARD;PPARG;SIRT1,GO:0019915;GO:0050794,41,1893
gelsemium_crc1893,GO:BP,GO:0001676,long-chain fatty acid metabolic process,"""The chemical reactions and pathways involving a long-chain fatty acid. A long-chain fatty acid has an aliphatic tail containing 13 to 22 carbons."" [GOC:ajp]",18,1875,41,5,2.7088512355284164e-05,0.0017982604740430122,True,CYP1A2;CYP2C9;CYP3A4;PTGS1;PTGS2,GO:0006631,41,1893
gelsemium_crc1893,GO:BP,GO:2000628,regulation of miRNA metabolic process,"""Any process that modulates the frequency, rate or extent of miRNA metabolic process."" [GOC:dph]",61,1875,41,8,3.2373160011679637e-05,0.0019955740778572844,True,ESR1;NEAT1;NR3C1;PPARA;PPARD;PPARG;RELA;STAT3,GO:0010586;GO:0051252,41,1893
gelsemium_crc1893,GO:BP,GO:0009725,response to hormone,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a hormone stimulus."" [GOC:jl]",313,1875,41,18,3.179986852010735e-05,0.0019955740778572844,True,AKR1C3;ESR1;HSPA1A;IGFBP1;MMP2;NR3C1;PGR;PPARA;PPARD;PPARG;PTGER2;PTGER4;RELA;RXRA;SIRT1;STAT3;TIMP1;TIMP2,GO:0009719;GO:0042221,41,1893
gelsemium_crc1893,GO:BP,GO:0008202,steroid metabolic process,"""The chemical reactions and pathways involving steroids, compounds with a 1,2,cyclopentanoperhydrophenanthrene nucleus."" [ISBN:0198547684]",79,1875,41,9,3.097031539195983e-05,0.0019955740778572844,True,AKR1C3;CYP1A2;CYP2C9;CYP3A4;ESR1;NR1I2;NR3C1;PPARD;SIRT1,GO:0006629,41,1893
gelsemium_crc1893,GO:BP,GO:0035357,peroxisome proliferator activated receptor signaling pathway,"""A nuclear receptor-mediated signaling pathway initiated by a ligand binding to an intracellular peroxisome proliferator activated receptor (alpha, beta or gamma) of the nuclear receptor protein family, and ending with regulation of a downstream cellular process, e.g. transcription."" [PMID:18221086]",10,1875,41,4,3.765018504908257e-05,0.002079472637512425,True,PPARA;PPARG;RXRA;SIRT1,GO:0141193,41,1893
gelsemium_crc1893,GO:BP,GO:0009605,response to external stimulus,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an external stimulus."" [GOC:hb]",565,1875,41,25,3.4608356763451854e-05,0.002079472637512425,True,ATG5;BECN1;CCL20;CRP;CXCR4;DUSP1;ESR1;F3;HPGD;HSPA1A;IL1A;MMP2;MMP9;NEAT1;NR1I2;PPARA;PPARD;PPARG;PTGER2;PTGER4;PTGS2;RELA;SELE;SQSTM1;STAT3,GO:0050896,41,1893
gelsemium_crc1893,GO:BP,GO:0071379,cellular response to prostaglandin stimulus,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a prostagladin stimulus."" [GOC:mah]",10,1875,41,4,3.765018504908257e-05,0.002079472637512425,True,AKR1C3;PPARG;PTGER2;PTGER4,GO:0032870;GO:0034694;GO:0071396,41,1893
gelsemium_crc1893,GO:BP,GO:0007565,female pregnancy,"""The set of physiological processes that allow an embryo or foetus to develop within the body of a female animal. It covers the time from fertilization of a female ovum by a male spermatozoon until birth."" [ISBN:0192800825]",62,1875,41,8,3.6577002872671196e-05,0.002079472637512425,True,ESR1;HPGD;MMP2;MMP9;PGR;PPARD;PTGS2;TIMP1,GO:0044703;GO:0044706,41,1893
gelsemium_crc1893,GO:BP,GO:0050896,response to stimulus,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus and ends with a change in state or activity or the cell or organism."" [GOC:ai, GOC:bf]",1292,1875,41,39,3.775017920564553e-05,0.002079472637512425,True,AKR1C3;ATG5;BECN1;CA9;CCL20;CRP;CXCR4;CYP1A2;CYP2C9;CYP3A4;DKK1;DUSP1;ESR1;F3;HPGD;HSPA1A;IGFBP1;IL1A;MMP2;MMP9;NEAT1;NR1I2;NR3C1;PGR;PPARA;PPARD;PPARG;PTGER2;PTGER4;PTGS1;PTGS2;RELA;RXRA;SELE;SIRT1;SQSTM1;STAT3;TIMP1;TIMP2,GO:0008150,41,1893
gelsemium_crc1893,GO:BP,GO:0010586,miRNA metabolic process,"""The chemical reactions and pathways involving miRNA, microRNA, a class of single-stranded RNA molecules of about 21-23 nucleotides in length, which regulates gene expression."" [PMID:17993620]",64,1875,41,8,4.6368497585447327e-05,0.0025010008385090974,True,ESR1;NEAT1;NR3C1;PPARA;PPARD;PPARG;RELA;STAT3,GO:0016070,41,1893
gelsemium_crc1893,GO:BP,GO:1902894,negative regulation of miRNA transcription,"""Any process that stops, prevents or reduces the frequency, rate or extent of microRNA (miRNA) gene transcription."" [GO_REF:0000058, GOC:dph, GOC:kmv, GOC:TermGenie, PMID:24699545]",20,1875,41,5,4.745765461353119e-05,0.0025075075060019343,True,ESR1;PPARA;PPARD;PPARG;RELA,GO:0045892;GO:0061614;GO:1902893;GO:2000629,41,1893
gelsemium_crc1893,GO:BP,GO:0032870,cellular response to hormone stimulus,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a hormone stimulus."" [GOC:mah]",232,1875,41,15,5.081854658312478e-05,0.002579788570655532,True,AKR1C3;ESR1;HSPA1A;IGFBP1;NR3C1;PGR;PPARA;PPARD;PPARG;PTGER2;PTGER4;RELA;RXRA;SIRT1;STAT3,GO:0009725;GO:0070887;GO:0071495,41,1893
gelsemium_crc1893,GO:BP,GO:0044281,small molecule metabolic process,"""The chemical reactions and pathways involving small molecules, any low molecular weight, monomeric, non-encoded molecule."" [GOC:curators, GOC:pde, GOC:vw]",232,1875,41,15,5.081854658312478e-05,0.002579788570655532,True,AKR1C3;CYP1A2;CYP2C9;CYP3A4;HPGD;HSPA1A;NR3C1;PPARA;PPARD;PPARG;PTGES2;PTGS1;PTGS2;SIRT1;STAT3,GO:0008152,41,1893
gelsemium_crc1893,GO:BP,GO:2000629,negative regulation of miRNA metabolic process,"""Any process that stops, prevents or reduces the frequency, rate or extent of miRNA metabolic process."" [GOC:dph]",21,1875,41,5,6.128926553988334e-05,0.002735826008314895,True,ESR1;PPARA;PPARD;PPARG;RELA,GO:0010586;GO:0051253;GO:2000628,41,1893
gelsemium_crc1893,GO:BP,GO:0170062,nutrient storage,"""The accumulation and maintenance in cells or tissues of a nutrient, a substance that is used by an organism to survive, to grow, and to reproduce; such as proteins, vitamins, and minerals. Nutrient reserves can be accumulated for mobilization and utilization when needed."" [GOC:ew]",21,1875,41,5,6.128926553988334e-05,0.002735826008314895,True,CRP;PPARA;PPARD;PPARG;SIRT1,GO:0009987,41,1893
gelsemium_crc1893,GO:BP,GO:0044703,multi-organism reproductive process,"""A biological process that directly contributes to the process of producing new individuals, involving another organism."" [GOC:jl]",66,1875,41,8,5.82660836305152e-05,0.002735826008314895,True,ESR1;HPGD;MMP2;MMP9;PGR;PPARD;PTGS2;TIMP1,GO:0022414,41,1893
gelsemium_crc1893,GO:BP,GO:0044706,multi-multicellular organism process,"""A multicellular organism process which involves another multicellular organism of the same or different species."" [GOC:jl]",66,1875,41,8,5.82660836305152e-05,0.002735826008314895,True,ESR1;HPGD;MMP2;MMP9;PGR;PPARD;PTGS2;TIMP1,GO:0032501,41,1893
gelsemium_crc1893,GO:BP,GO:0019915,lipid storage,"""The accumulation and maintenance in cells or tissues of lipids, compounds soluble in organic solvents but insoluble or sparingly soluble in aqueous solvents. Lipid reserves can be accumulated during early developmental stages for mobilization and utilization at later stages of development."" [GOC:dph, GOC:mah, GOC:tb, PMID:11102830]",21,1875,41,5,6.128926553988334e-05,0.002735826008314895,True,CRP;PPARA;PPARD;PPARG;SIRT1,GO:0170062,41,1893
gelsemium_crc1893,GO:BP,GO:0042178,xenobiotic catabolic process,"""The chemical reactions and pathways resulting in the breakdown of a xenobiotic compound, a compound foreign to the organism exposed to it, carried out by individual cells. It may be synthesized by another organism (like ampicilin) or it can be a synthetic chemical."" [GOC:jl, GOC:krc]",11,1875,41,4,5.8229885689389845e-05,0.002735826008314895,True,CYP1A2;CYP2C9;CYP3A4;NR1I2,GO:0006805;GO:0009056,41,1893
gelsemium_crc1893,GO:BP,GO:0050727,regulation of inflammatory response,"""Any process that modulates the frequency, rate or extent of the inflammatory response, the immediate defensive reaction (by vertebrate tissue) to infection or injury caused by chemical or physical agents."" [GOC:ai]",129,1875,41,11,5.7061497181285645e-05,0.002735826008314895,True,ESR1;MMP9;NEAT1;PPARA;PPARD;PPARG;PTGER4;PTGS2;RELA;SELE;STAT3,GO:0006954;GO:0031347;GO:0032101,41,1893
gelsemium_crc1893,GO:BP,GO:0010565,regulation of ketone metabolic process,"""Any process that modulates the chemical reactions and pathways involving any of a class of organic compounds that contain the carbonyl group, CO, and in which the carbonyl group is bonded only to carbon atoms. The general formula for a ketone is RCOR, where R and R are alkyl or aryl groups."" [GOC:dph, GOC:tb]",34,1875,41,6,6.416223934892217e-05,0.002815526062265408,True,AKR1C3;PPARA;PPARD;PPARG;PTGS2;SIRT1,GO:0019222;GO:0042180,41,1893
gelsemium_crc1893,GO:BP,GO:0042759,long-chain fatty acid biosynthetic process,"""The chemical reactions and pathways resulting in the formation of a long-chain fatty acid. A long-chain fatty acid has an aliphatic tail containing 13 to 22 carbons."" [PMID:18390550]",12,1875,41,4,8.596528293748133e-05,0.0035897438310494704,True,CYP1A2;CYP2C9;CYP3A4;PTGS2,GO:0001676;GO:0006633,41,1893
gelsemium_crc1893,GO:BP,GO:0010888,negative regulation of lipid storage,"""Any process that decreases the rate, frequency or extent of lipid storage. Lipid storage is the accumulation and maintenance in cells or tissues of lipids, compounds soluble in organic solvents but insoluble or sparingly soluble in aqueous solvents. Lipid reserves can be accumulated during early developmental stages for mobilization and utilization at later stages of development."" [GOC:BHF, GOC:dph, GOC:tb]",12,1875,41,4,8.596528293748133e-05,0.0035897438310494704,True,CRP;PPARA;PPARD;PPARG,GO:0010883;GO:0019915;GO:0048523;GO:1905953,41,1893
