chemical_id,canonical_name,CAS,PubChemCID,DTXSID,InChIKey,chemical_class,classification_rule_prefixes,eligible_as_environmental_exposure,drug_like_exclusion,drugcentral_match,pah_formula,pah_structure_valid,classification_exclusion_reason
C006703,benzo(b)fluoranthene,205-99-2,CID:9153,DTXSID0023907,FTOVXSOBNPWTSH-UHFFFAOYSA-N,pahs,D02.455.426.559.847,True,False,False,C20H12,True,
C041512,benzo(b)fluorene,243-17-4,CID:9201,DTXSID1022477,HAPOJKSPCGLOOD-UHFFFAOYSA-N,pahs,D02.455.426.559.847,True,False,False,C17H12,True,
C110144,benzo(c)chrysene,194-69-4,CID:9135,DTXSID3073894,YZWGEMSQAMDWEM-UHFFFAOYSA-N,pahs,D02.455.426.559.847,True,False,False,C22H14,True,
C041513,benzo(c)fluorene,205-12-9,CID:9150,DTXSID30874039,FRIJWEQBTIZQMD-UHFFFAOYSA-N,pahs,D02.455.426.559.847,True,False,False,C17H12,True,
C002615,benzo(c)phenanthrene,195-19-7,CID:9136,DTXSID4075459,TUAHORSUHVUKBD-UHFFFAOYSA-N,pahs,D02.455.426.559.847,True,False,False,C18H12,True,
C026487,benzo(e)pyrene,192-97-2,CID:9128,DTXSID3023764,TXVHTIQJNYSSKO-UHFFFAOYSA-N,pahs,D02.455.426.559.847,True,False,False,C20H12,True,
C100422,benzo(g)chrysene,196-78-1,CID:9140,DTXSID40173267,JZOIZKBKSZMVRV-UHFFFAOYSA-N,pahs,D02.455.426.559.847,True,False,False,C22H14,True,
C027704,benzo(j)fluoranthene,205-82-3,CID:9152,DTXSID8052691,KHNYNFUTFKJLDD-UHFFFAOYSA-N,pahs,D02.455.426.559.847,True,False,False,C20H12,True,
C022921,benzo(k)fluoranthene,207-08-9,CID:9158,DTXSID0023909,HAXBIWFMXWRORI-UHFFFAOYSA-N,pahs,D02.455.426.559.847,True,False,False,C20H12,True,
C006706,benzoperylene,11057-45-7,CID:115240,DTXSID901055485,,pahs,D02.455.426.559.847,True,False,False,C24H14,True,
C527964,benzophenone-N-methylphthalimide,,,,,phthalates,D02.241.223.805,True,False,False,,False,
D001580,Benzopyrenes,,CID:2336,,,pahs,D02.455.426.559.847,True,False,False,C20H12,True,
C006710,benzotriphenylene,215-58-7,CID:9164,DTXSID9049245,RAASUWZPTOJQAY-UHFFFAOYSA-N,pahs,D02.455.426.559.847,True,False,False,C22H14,True,
D001603,Berkelium,7440-40-6,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C547805,beta-phthaliminoacrylate ester,,,,,phthalates,D02.241.223.805,True,False,False,,False,
C479883,betulin bishemiphthalate,,,,,phthalates,D02.241.223.805,True,False,False,,False,
C000599478,Bi(2)MoO(6),,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000631569,Bi2O2Se,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C522494,Bi2O3-B2O3-GeO2 glass,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000605741,Bi₇O₉I₃,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C052756,bidentate tetraaquarhodium-pyrophosphate complex,107053-38-3,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C050630,Bint al Zahab,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C558454,bioactive SrO-SiO2 glass,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C472722,Biosil,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000609728,"biphenyl-3,5-dicarboxylic acid",,,,,phthalates,D02.241.223.805,True,False,False,,False,
C509467,"bis((15)crown-5)cesium 1,1,1,3,5,5,5-heptafluoro-2,4-bis(trifluoromethyl)pentenide",,,,,heavy_metals;pfas_perfluoro,D01.268.556;D01.552.544;D02.455.526.510.435,True,False,False,,False,
C411872,"bis(1-(ethoxycarbonyl)propyl)-5-acetylamino-2,4,6-triiodoisophthalate",,,,,phthalates,D02.241.223.805,True,False,False,,False,
C585475,"bis(2-ethylhexyl)-2,3,4,5-tetrabromophtalate",,,,,phthalates,D02.241.223.805,True,False,False,,False,
C576262,"bis(2-ethylhexyl) 2,3,4,5-tetrabromophthalate",,CID:117291,,,phthalates,D02.241.223.805,True,False,False,,False,
C570653,bis(2-ethyltridecyl)phthalate,,,,,phthalates,D02.241.223.805,True,False,False,,False,
C570652,bis(2-ethylundecyl)phthalate,,,,,phthalates,D02.241.223.805,True,False,False,,False,
C110732,bis-(2-hydroxyethyl)terephthalate,,,,,phthalates,D02.241.223.805,True,False,False,,False,
C000595304,bis(2-propylheptyl)phthalate,,,,,phthalates,D02.241.223.805,True,False,False,,False,
C000592883,bis(3-trifluoromethylbenzyl) 5-(hydroxymethyl)isophthalate,,,,,phthalates,D02.241.223.805,True,False,False,,False,
C546855,bis(benzoyloxyethyl)terephthalate,,,,,phthalates,D02.241.223.805,True,False,False,,False,
C403609,"bis(butanoato)ethane-1,2-diaminebis(pentafluorophenyl)platinum(IV)",,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C000730631,bis(diethyldithiocarbamate)-copper complex,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C518068,bismacine,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C452303,bis(metacyclophane)bolaamphiphile,,,,,phthalates,D02.241.223.805,True,False,False,,False,
D001729,Bismuth,7440-69-9,CID:5359367,DTXSID3052484,JCXGWMGPZLAOME-IGMARMGPSA-N,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615130,Bismuth-204,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615131,Bismuth-205,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615132,Bismuth-206,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615133,Bismuth-207,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000617037,Bismuth-209,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615135,Bismuth-210,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615136,Bismuth-212,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615137,Bismuth-213,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615138,Bismuth-214,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C065544,bismuth aluminate,12284-76-3,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C005520,"bismuth aluminate, fennel, frangula bark, liquorice, magnesium carbonate, sodium bicarbonate drug combination",,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C034054,bismuth carbonate,18400-34-5,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C103324,bismuth dimercaptopropanol,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C042364,bismuth germanium oxide,12233-56-6,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C048121,bismuth iodide,12262-07-6,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C045757,bismuth iodoform paraffin paste,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C060248,bismuth lead,12048-28-1,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C065545,bismuth nitrate,10361-44-1,,DTXSID30883121,PPNKDDZCLDMRHS-UHFFFAOYSA-N,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C049019,bismuth orthovanadate,53801-77-7,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C033301,bismuth oxide,1304-76-3,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C542279,bismuth oxybromide,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C044685,bismuth oxychloride,7787-59-9,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C035883,bismuth phosphate,10049-01-1,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C014457,"bismuth phosphate, copolymers of vinyl acetate, dichlorophen, propionyl-acetophenone, triethanolamine, vinyl chloride, vinylisobutyl ether, zinc oxide drug combination",56509-77-4,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000654345,bismuth pyrostannate,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000613026,bismuth selenide,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C028508,bismuth subcarbonate,5892-10-4,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C010804,bismuth subnitrate,1304-85-4,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C519277,bismuth subnitrite,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C049897,bismuth sulfide,12048-34-9,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C542787,bismuth telluride,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C550183,bismuth titanate,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C534543,bismuth trichloride,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C091754,bismuth vanadium tetraoxide,14059-33-7,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000626718,bismuth wolframate,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C061649,"bis-(n-butyl)-N,N'-bis-(6-quinoyl)terephthalamide",14120-88-8,,,,phthalates,D02.241.223.805,True,False,False,,False,
C070675,bis(pentafluorobenzyl)disulfide,119951-95-0,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C540666,bis(pentafluoroethyl)phosphinous acid,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C056323,bis(pentafluorophenyl)phenylphosphine,5074-71-5,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C057576,bis(perfluorobutyl)ethene,84551-43-9,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C496037,bis(perfluorohexylethyl)azo dicarboxylate,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C496039,bis(perfluorohexylpropyl)azo dicarboxylate,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C046505,"bis(perfluoro-n-hexyl)-1,2-ethylene",56523-43-4,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C006780,bisphenol A,80-05-7,,DTXSID7020182,IISBACLAFKSPIT-UHFFFAOYSA-N,bisphenols,D02.455.426.559.389.657.110,True,False,False,,False,
C487806,"bisphenol A 3,4-quinone",,,,,bisphenols,D02.455.426.559.389.657.110,True,False,False,,False,
C000592166,bisphenol A bis(diphenylphosphate),,CID:9874825,,,bisphenols,D02.455.426.559.389.657.110,True,False,False,,False,
D000098826,Bisphenol A Compounds,,,,,bisphenols,D02.455.426.559.389.657.110,True,False,False,,False,
C019273,bisphenol A diglycidyl ether,,CID:2286,,,bisphenols,D02.455.426.559.389.657.110,True,False,False,,False,
C574799,bisphenol A disulfate,,,,,bisphenols,D02.455.426.559.389.657.110,True,False,False,,False,
C029420,bisphenol A epoxy resin diacrylate ester,4687-94-9,,,,bisphenols,D02.455.426.559.389.657.110,True,False,False,,False,
C583074,bisphenol AF,,CID:73864,,,bisphenols;pfas_perfluoro,D02.455.426.559.389.657.110;D02.455.526.510.435,True,False,False,,False,
C512161,bisphenol A glucuronide,,CID:71309820,,,bisphenols,D02.455.426.559.389.657.110,True,False,False,,False,
C000710671,bisphenol A-glycidyl dimethacrylate,,,,,bisphenols,D02.455.426.559.389.657.110,True,False,False,,False,
D017438,Bisphenol A-Glycidyl Methacrylate,1565-94-2,,DTXSID7044841,AMFGWXWBFGVCKG-UHFFFAOYSA-N,bisphenols,D02.455.426.559.389.657.110,True,False,False,,False,
C470376,bisphenol A-O-beta-D-glucopyranoside,,,,,bisphenols,D02.455.426.559.389.657.110,True,False,False,,False,
C028237,bisphenol-A-polycarbonate,25037-45-0,,,,bisphenols,D02.455.426.559.389.657.110,True,False,False,,False,
C492482,bisphenol B,,CID:66166,,,bisphenols,D02.455.426.559.389.657.110,True,False,False,,False,
D000098923,Bisphenol B Compounds,,,,,bisphenols,D02.455.426.559.389.657.110,True,False,False,,False,
C000705701,bisphenol E,,CID:608116,,,bisphenols,D02.455.426.559.389.657.110,True,False,False,,False,
C000611646,bisphenol F,,CID:12111,,,bisphenols,D02.455.426.559.389.657.110,True,False,False,,False,
D000098833,Bisphenol F Compounds,,,,,bisphenols,D02.455.426.559.389.657.110,True,False,False,,False,
C000730470,bisphenol P,,CID:630355,,,bisphenols,D02.455.426.559.389.657.110,True,False,False,,False,
C000731776,bisphenol ph,,,,,bisphenols,D02.455.426.559.389.657.110,True,False,False,,False,
C543008,bisphenol S,,CID:6626,,,bisphenols,D02.455.426.559.389.657.110,True,False,False,,False,
D000098704,Bisphenols,,,,,bisphenols,D02.455.426.559.389.657.110,True,False,False,,False,
D000098831,Bisphenol S Compounds,,,,,bisphenols,D02.455.426.559.389.657.110,True,False,False,,False,
C517113,bisphenol Z,,CID:232446,,,bisphenols,D02.455.426.559.389.657.110,True,False,False,,False,
C539578,bisphosphitopyrophosphatotricontamolybdate,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C013590,bis(tribromocarboranyl)cobaltate,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C522307,bis(trifluoroaceto) disulfide,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C521471,bis(trifluoroacetoxy)iodo(III) pentafluorobenzene,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C074419,bis(trifluoromethyl)disulfide,372-64-5,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C506333,BKM-570,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C417045,BKM 870,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C417046,BKM 872,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C031354,black copper cement,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C088923,BMS 180550,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C092683,Boc-alanine pentafluorophenyl ester,50903-48-5,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C006788,Bordeaux mixture,8011-63-0,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C550757,bornite,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000715167,boron-doped bismuth oxybromide,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C471302,BR14 contrast agent,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C048399,brass,12597-71-6,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C582932,BRD73954,,CID:71680913,,,phthalates,D02.241.223.805,True,False,False,,False,
C083517,BRL 55834,131899-25-7,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C013419,bromoacetylaminoisophthalic acid,61389-10-4,,,,phthalates,D02.241.223.805,True,False,False,,False,
C027561,butylbenzyl phthalate,85-68-7,CID:2347,DTXSID3020205,IRIAEXORFWYRCZ-UHFFFAOYSA-N,phthalates,D02.241.223.805,True,False,False,,False,
C026105,butylidenephthalide,551-08-6,,DTXSID9060281,WMBOCUXXNSOQHM-UHFFFAOYSA-N,phthalates,D02.241.223.805,True,False,False,,False,
C557975,butyl isobutyl phthalate,,,,,phthalates,D02.241.223.805,True,False,False,,False,
C048569,butyl phthalyl butyl glycolate,85-70-1,CID:6819,,,phthalates,D02.241.223.805,True,False,False,,False,
C013859,cadminate,141-00-4,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
D002104,Cadmium,7440-43-9,CID:23973,DTXSID1023940,BDOSMKKIYDKNTQ-UHFFFAOYSA-N,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615545,Cadmium-106,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615546,Cadmium-110,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615547,Cadmium-111,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615548,Cadmium-112,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C028031,cadmium acetate,543-90-8,,DTXSID1020225,LHQLJMJLROMYRN-UHFFFAOYSA-L,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C038075,cadmium carbonate,513-78-0,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C006872,calcium antimonate,55200-87-8,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C546142,calcium antimony oxide hydroxide,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
D002142,Californium,7440-71-3,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615199,Californium-252,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000599117,CaMoO4,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C554924,CaO-ZrO2-SiO2,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C082959,carazolol FD,149825-33-2,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C035066,carbon tetrafluoride,75-73-0,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C094094,carboxydextran-coated magnetic iron oxide particles,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C002553,caroxin D,23228-90-2,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C006920,caroxin F,37340-18-4,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C000625762,cathinone phthalimide,,,,,phthalates,D02.241.223.805,True,False,False,,False,
C089532,cationic colloidal gold,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C115112,CC 3052,,CID:112500503,,,phthalates,D02.241.223.805,True,False,False,,False,
C000609735,CC-885,,,,,phthalates,D02.241.223.805,True,False,False,,False,
C049948,CCI 103F,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C474490,CdZnTe,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C082960,celiprolol FD,149825-34-3,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C519939,CeNiSb3,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C118004,CEP 1612,,,,,phthalates,D02.241.223.805,True,False,False,,False,
C523456,CEP 8983,,CID:23584940,,,phthalates,D02.241.223.805,True,False,False,,False,
C000597465,CEP-9722,,,,,phthalates,D02.241.223.805,True,False,False,,False,
C005364,Cervisol,8055-05-8,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
D002586,Cesium,7440-46-2,CID:5354618,DTXSID5036767,TVFDJXOCXUVLDH-UHFFFAOYSA-N,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000614983,Cesium-128,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000614984,Cesium-129,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000614985,Cesium-131,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000614986,Cesium-132,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000614987,Cesium-134,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000614988,Cesium-135,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000614989,Cesium-137,,CID:5486527,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000614990,Cesium-138,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000614991,Cesium-144,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C025761,cesium arsenate,69514-84-7,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C078556,cesium bromide,7787-69-1,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C545311,cesium carbonate,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C028019,cesium chloride,7647-17-8,CID:24293,DTXSID3040435,AIYUHDOJVYHVIT-UHFFFAOYSA-M,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C027754,cesium fluoride,13400-13-0,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C040050,cesium iodide,7789-17-5,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
D002587,Cesium Isotopes,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C452382,cesium lithium borate,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C527631,cesium perfluorooctanoate,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
D002588,Cesium Radioisotopes,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C025407,cesium sulfate,10294-54-9,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C059872,cesium thiocyanate,3879-01-4,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C475766,Ce-TZP-Al2O3,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C112895,CH61 sealer,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C012819,chalcopyrite,1308-56-1,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
D002629,Chemosterilants,,,,,pesticides,D27.720.031.700;D27.888.723,True,False,False,,False,
C018016,chloropalladosamine,14323-43-4,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C069395,chloropentafluorobenzene,344-07-0,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C007015,chloropentafluoroethane,76-15-3,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C007029,chlorpentaaminecobalt,13859-51-3,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C037326,chrome rutile yellow,68186-90-3,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C043136,"chromic anhydride-3,5-dimethylpyrazole complex",,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C015077,chromin,1407-01-8,,,,heavy_metals;pfas_perfluoro,D01.268.556;D01.552.544;D02.455.526.510.435,True,False,False,,False,
D002857,Chromium,7440-47-3,CID:23976,DTXSID3031022,VYZAMTAEIAYCRO-UHFFFAOYSA-N,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615374,Chromium-48,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615371,Chromium-50,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615375,Chromium-51,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615372,Chromium-53,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615373,Chromium-54,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C011727,chromium hexacarbonyl,13007-92-6,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C074702,chromium hexavalent ion,18540-29-9,CID:29131,DTXSID7023982,JOPOVCBBYLSVDA-UHFFFAOYSA-N,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
D002859,Chromium Isotopes,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
D002860,Chromium Radioisotopes,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C031180,chrysene,218-01-9,CID:9171,DTXSID0022432,WDECIBYCCFPHNR-UHFFFAOYSA-N,pahs,D02.455.426.559.847,True,False,False,C18H12,True,
C527960,"cis-1,2,4,6-tetrahydrophthalic anhydride",,,,,phthalates,D02.241.223.805,True,False,False,,False,
C511505,cis-5-hydroxy-3-phthalimidoglutarimide,,,,,phthalates,D02.241.223.805,True,False,False,,False,
C443701,cladonioidesin,,,,,phthalates,D02.241.223.805,True,False,False,,False,
C082616,Clearfil CR,133515-97-6,,,,bisphenols,D02.455.426.559.389.657.110,True,False,False,,False,
C504368,CMC-001,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C116222,"CMP-(5-acetamido-9-thiomethylmercuric-3,5,9-trideoxy-D-glycero-D-galacto-nonulopyranosidonicacid)",,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
D003035,Cobalt,7440-48-4,CID:104730,DTXSID1031040,GUTLYIVDDKVIGB-UHFFFAOYSA-N,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615390,Cobalt-50,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615391,Cobalt-55,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615392,Cobalt-56,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615393,Cobalt-57,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615394,Cobalt-58,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615395,Cobalt-60,,CID:61492,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C030862,cobalt ammonium complex,14695-95-5,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000726368,cobalt bis-dicarbollide,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000612028,cobalt carbide,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C068780,cobalt dibromide,7789-43-7,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C545850,cobalt difluoride,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C569492,cobalt ferrite,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C518276,cobalt hydroxide,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C082955,cobalt(II) tetrathiocyanate,150646-72-3,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
D003036,Cobalt Isotopes,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C018021,cobaltous chloride,7646-79-9,CID:3032536,DTXSID9040180,GVPFVAHMJGGAJG-UHFFFAOYSA-L,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C025913,cobaltous nitrate,10141-05-6,,DTXSID9064970,UFMZWBIQTDUYBN-UHFFFAOYSA-N,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C027875,cobaltous sulfide,1317-42-6,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C060728,cobalt oxide,11104-61-3,CID:6432046,DTXSID801014561,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C070882,cobalt-pentammine cation,44236-77-3,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
D003037,Cobalt Radioisotopes,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C026305,cobalt sulfate,10124-43-3,,DTXSID1031042,KTVIXTQDYHMGHF-UHFFFAOYSA-L,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C066354,cobalt tetraammine phosphate,20142-28-3,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C407067,cobalt tetrafluoride,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C070880,cobalt-tetrammine cation,86688-59-7,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000711807,cobalt tetraoxide,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C038956,cobalt thiocyanate,3017-60-5,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
