background,source,term_id,term_name,description,term_size,effective_domain_size,query_size,intersection_size,raw_hypergeom_p,gprofiler_p_value,gprofiler_significant,intersection_genes,parents,BH_FDR_global_source_family,BH_FDR_global_significant,BH_FDR_within_source,BH_FDR_within_source_significant
primary_genecards881,GO:BP,GO:0065007,biological regulation,"""Any process that modulates a measurable attribute of any biological process, quality or function."" [GOC:dph, GOC:isa_complete, GOC:mah, GOC:pr, GOC:vw]",484,868,18,18,2.354835529062054e-05,0.0013115125654879062,True,,GO:0008150,0.016895039215047522,True,0.016056053582321442,True
primary_genecards881,GO:BP,GO:0048513,animal organ development,"""Development of a tissue or tissues that work together to perform a specific function or functions. Development pertains to the process whose specific outcome is the progression of a structure over time, from its formation to the mature structure. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions."" [GOC:dph, GOC:jid]",216,868,18,13,2.6242143327834102e-05,0.0013829459805335335,True,,GO:0048856,0.018025021529489507,True,0.016930569595137918,True
primary_genecards881,GO:BP,GO:0009966,regulation of signal transduction,"""Any process that modulates the frequency, rate or extent of signal transduction."" [GOC:sm]",218,868,18,13,2.9275489094208723e-05,0.0013829459805335335,True,,GO:0007165;GO:0010646;GO:0023051;GO:0048583,0.01804116983302586,True,0.016930569595137918,True
primary_genecards881,GO:BP,GO:0016053,organic acid biosynthetic process,"""The chemical reactions and pathways resulting in the formation of organic acids, any acidic compound containing carbon in covalent linkage."" [ISBN:0198506732]",20,868,18,5,2.7055891649281988e-05,0.0013829459805335335,True,,GO:0006082;GO:0044283,0.018025021529489507,True,0.016930569595137918,True
primary_genecards881,GO:BP,GO:0046457,prostanoid biosynthetic process,"""The chemical reactions and pathways resulting in the formation of prostanoids, any compound based on or derived from the prostanoate structure."" [GOC:ai]",4,868,18,3,2.9659190605024462e-05,0.0013829459805335335,True,,GO:0006636;GO:0006692;GO:0046456,0.01804116983302586,True,0.016930569595137918,True
primary_genecards881,GO:BP,GO:0046394,carboxylic acid biosynthetic process,"""The chemical reactions and pathways resulting in the formation of carboxylic acids, any organic acid containing one or more carboxyl (-COOH) groups."" [ISBN:0198506732]",20,868,18,5,2.7055891649281988e-05,0.0013829459805335335,True,,GO:0016053;GO:0019752,0.018025021529489507,True,0.016930569595137918,True
primary_genecards881,GO:BP,GO:0071492,cellular response to UV-A,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a UV-A radiation stimulus. UV-A radiation (UV-A light) spans the wavelengths 315 to 400 nm."" [GOC:mah]",4,868,18,3,2.9659190605024462e-05,0.0013829459805335335,True,,GO:0034644;GO:0070141,0.01804116983302586,True,0.016930569595137918,True
primary_genecards881,GO:BP,GO:0001516,prostaglandin biosynthetic process,"""The chemical reactions and pathways resulting in the formation of prostaglandins, any of a group of biologically active metabolites which contain a cyclopentane ring."" [GOC:ai]",4,868,18,3,2.9659190605024462e-05,0.0013829459805335335,True,,GO:0006693;GO:0046457,0.01804116983302586,True,0.016930569595137918,True
primary_genecards881,GO:BP,GO:0001676,long-chain fatty acid metabolic process,"""The chemical reactions and pathways involving a long-chain fatty acid. A long-chain fatty acid has an aliphatic tail containing 13 to 22 carbons."" [GOC:ajp]",11,868,18,4,3.923364619439833e-05,0.0015424207964609494,True,,GO:0006631,0.020329567669730736,True,0.018882923127209832,True
primary_genecards881,GO:BP,GO:0120254,olefinic compound metabolic process,"""The chemical reactions and pathways involving an olefinic compound, any compound which contains a carbon-carbon double bond (aka C=C)."" [GOC:krc]",11,868,18,4,3.923364619439833e-05,0.0015424207964609494,True,,GO:0008152,0.020329567669730736,True,0.018882923127209832,True
primary_genecards881,GO:BP,GO:0170062,nutrient storage,"""The accumulation and maintenance in cells or tissues of a nutrient, a substance that is used by an organism to survive, to grow, and to reproduce; such as proteins, vitamins, and minerals. Nutrient reserves can be accumulated for mobilization and utilization when needed."" [GOC:ew]",11,868,18,4,3.923364619439833e-05,0.0015424207964609494,True,,GO:0009987,0.020329567669730736,True,0.018882923127209832,True
primary_genecards881,GO:BP,GO:0001666,response to hypoxia,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating lowered oxygen tension. Hypoxia, defined as a decline in O2 levels below normoxic levels of 20.8 - 20.95%, results in metabolic adaptation at both the cellular and organismal level."" [GOC:hjd]",52,868,18,7,3.536614533386815e-05,0.0015424207964609494,True,,GO:0006950;GO:0036293,0.020329567669730736,True,0.018882923127209832,True
primary_genecards881,GO:BP,GO:0032502,developmental process,"""A biological process whose specific outcome is the progression of an integrated living unit: an anatomical structure (which may be a subcellular structure, cell, tissue, or organ), or organism over time from an initial condition to a later condition."" [GOC:isa_complete]",307,868,18,15,3.460364852798896e-05,0.0015424207964609494,True,,GO:0008150,0.020329567669730736,True,0.018882923127209832,True
primary_genecards881,GO:BP,GO:0010883,regulation of lipid storage,"""Any process that modulates the rate, frequency or extent of lipid storage. Lipid storage is the accumulation and maintenance in cells or tissues of lipids, compounds soluble in organic solvents but insoluble or sparingly soluble in aqueous solvents. Lipid reserves can be accumulated during early developmental stages for mobilization and utilization at later stages of development."" [GOC:BHF, GOC:dph, GOC:tb]",11,868,18,4,3.923364619439833e-05,0.0015424207964609494,True,,GO:0019915;GO:0050794,0.020329567669730736,True,0.018882923127209832,True
primary_genecards881,GO:BP,GO:0019915,lipid storage,"""The accumulation and maintenance in cells or tissues of lipids, compounds soluble in organic solvents but insoluble or sparingly soluble in aqueous solvents. Lipid reserves can be accumulated during early developmental stages for mobilization and utilization at later stages of development."" [GOC:dph, GOC:mah, GOC:tb, PMID:11102830]",11,868,18,4,3.923364619439833e-05,0.0015424207964609494,True,,GO:0170062,0.020329567669730736,True,0.018882923127209832,True
primary_genecards881,GO:BP,GO:0048583,regulation of response to stimulus,"""Any process that modulates the frequency, rate or extent of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]",263,868,18,14,3.6943064154513037e-05,0.0015424207964609494,True,,GO:0050789;GO:0050896,0.020329567669730736,True,0.018882923127209832,True
primary_genecards881,GO:BP,GO:0051716,cellular response to stimulus,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus by a cell and ends with a change in state or activity or the cell."" [GOC:bf, GOC:jl]",362,868,18,16,4.018044701458566e-05,0.0015492653127709905,True,,GO:0009987;GO:0050896,0.020441619780274933,True,0.018966716392692682,True
primary_genecards881,GO:BP,GO:0009755,hormone-mediated signaling pathway,"""The series of molecular signals mediated by the detection of a hormone."" [GOC:sm]",22,868,18,5,4.4797721687254375e-05,0.001694706263825866,True,,GO:0007165;GO:0032870,0.022383661616626156,True,0.02074726182142162,True
primary_genecards881,GO:BP,GO:0033993,response to lipid,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipid stimulus."" [GOC:sl]",99,868,18,9,4.669190888493498e-05,0.0017336532835935342,True,,GO:0042221,0.022920812324725717,True,0.021224066583141,True
primary_genecards881,GO:BP,GO:0036293,response to decreased oxygen levels,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus reflecting a decline in the level of oxygen."" [GOC:al]",55,868,18,7,5.179493049755935e-05,0.0018881606481342933,True,,GO:0070482,0.024987481900900138,True,0.02311560661805621,True
primary_genecards881,GO:BP,GO:0033559,unsaturated fatty acid metabolic process,"""The chemical reactions and pathways involving an unsaturated fatty acid, any fatty acid containing one or more double bonds between carbon atoms."" [GOC:mah]",12,868,18,4,5.80854139895208e-05,0.0019245642178086606,True,,GO:0006631,0.025618847845572085,True,0.023561273461560787,True
primary_genecards881,GO:BP,GO:1902894,negative regulation of miRNA transcription,"""Any process that stops, prevents or reduces the frequency, rate or extent of microRNA (miRNA) gene transcription."" [GO_REF:0000058, GOC:dph, GOC:kmv, GOC:TermGenie, PMID:24699545]",12,868,18,4,5.80854139895208e-05,0.0019245642178086606,True,,GO:0045892;GO:0061614;GO:1902893;GO:2000629,0.025618847845572085,True,0.023561273461560787,True
primary_genecards881,GO:BP,GO:0007275,multicellular organism development,"""The biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:dph, GOC:ems, GOC:isa_complete, GOC:tb]",273,868,18,14,5.942697816421088e-05,0.0019245642178086606,True,,GO:0032501;GO:0048856,0.025618847845572085,True,0.023561273461560787,True
primary_genecards881,GO:BP,GO:1902532,negative regulation of intracellular signal transduction,"""Any process that stops, prevents or reduces the frequency, rate or extent of intracellular signal transduction."" [GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]",77,868,18,8,5.6777471774516265e-05,0.0019245642178086606,True,,GO:0009968;GO:0035556;GO:1902531,0.025618847845572085,True,0.023561273461560787,True
primary_genecards881,GO:BP,GO:0003013,circulatory system process,"""An organ system process carried out by any of the organs or tissues of the circulatory system. The circulatory system is an organ system that moves extracellular fluids to and from tissue within a multicellular organism."" [GOC:mtg_cardio]",38,868,18,6,5.951270897974288e-05,0.0019245642178086606,True,,GO:0003008,0.025618847845572085,True,0.023561273461560787,True
primary_genecards881,GO:BP,GO:0023051,regulation of signaling,"""Any process that modulates the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]",231,868,18,13,5.794752346817274e-05,0.0019245642178086606,True,,GO:0023052;GO:0050789,0.025618847845572085,True,0.023561273461560787,True
primary_genecards881,GO:BP,GO:2000629,negative regulation of miRNA metabolic process,"""Any process that stops, prevents or reduces the frequency, rate or extent of miRNA metabolic process."" [GOC:dph]",12,868,18,4,5.80854139895208e-05,0.0019245642178086606,True,,GO:0010586;GO:0051253;GO:2000628,0.025618847845572085,True,0.023561273461560787,True
primary_genecards881,GO:BP,GO:0009628,response to abiotic stimulus,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an abiotic (not derived from living organisms) stimulus."" [GOC:hb]",130,868,18,10,6.189907725626945e-05,0.0019391820296640883,True,,GO:0050896,0.02585071762250262,True,0.023740230473943594,True
primary_genecards881,GO:BP,GO:0010646,regulation of cell communication,"""Any process that modulates the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:dph, GOC:tb]",232,868,18,13,6.0954486083818154e-05,0.0019391820296640883,True,,GO:0007154;GO:0050794,0.025841931441080542,True,0.023740230473943594,True
primary_genecards881,GO:BP,GO:0042981,regulation of apoptotic process,"""Any process that modulates the occurrence or rate of cell death by apoptotic process."" [GOC:jl, GOC:mtg_apoptosis]",162,868,18,11,6.694143800965549e-05,0.0019903634087917064,True,,GO:0006915;GO:0043067,0.026253202802905256,True,0.024366813083431343,True
primary_genecards881,GO:BP,GO:0070482,response to oxygen levels,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus reflecting the presence, absence, or concentration of oxygen."" [GOC:BHF, GOC:mah]",57,868,18,7,6.59181575523455e-05,0.0019903634087917064,True,,GO:0009628,0.026253202802905256,True,0.024366813083431343,True
primary_genecards881,GO:BP,GO:0008202,steroid metabolic process,"""The chemical reactions and pathways involving steroids, compounds with a 1,2,cyclopentanoperhydrophenanthrene nucleus."" [ISBN:0198547684]",24,868,18,5,7.048169677029355e-05,0.0019903634087917064,True,,GO:0006629,0.026253202802905256,True,0.024366813083431343,True
primary_genecards881,GO:BP,GO:0080134,regulation of response to stress,"""Any process that modulates the frequency, rate or extent of a response to stress. Response to stress is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a disturbance in organismal or cellular homeostasis, usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:dhl]",131,868,18,10,6.637077003132885e-05,0.0019903634087917064,True,,GO:0006950;GO:0048583,0.026253202802905256,True,0.024366813083431343,True
primary_genecards881,GO:BP,GO:0043207,response to external biotic stimulus,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an external biotic stimulus, an external stimulus caused by, or produced by living things."" [GOC:go_curators]",104,868,18,9,7.035999196735612e-05,0.0019903634087917064,True,,GO:0009605;GO:0009607,0.026253202802905256,True,0.024366813083431343,True
primary_genecards881,GO:BP,GO:0048522,positive regulation of cellular process,"""Any process that activates or increases the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:jid]",323,868,18,15,6.976571555069775e-05,0.0019903634087917064,True,,GO:0009987;GO:0048518;GO:0050794,0.026253202802905256,True,0.024366813083431343,True
primary_genecards881,GO:BP,GO:0051707,response to other organism,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from another living organism."" [GOC:ai]",104,868,18,9,7.035999196735612e-05,0.0019903634087917064,True,,GO:0043207;GO:0044419,0.026253202802905256,True,0.024366813083431343,True
primary_genecards881,GO:BP,GO:0046456,icosanoid biosynthetic process,"""The chemical reactions and pathways resulting in the formation of icosanoids, any of a group of C20 polyunsaturated fatty acids."" [ISBN:0198506732]",5,868,18,3,7.318358238185233e-05,0.0020100422284254154,True,,GO:0006690;GO:0046394,0.026253202802905256,True,0.02460772894719106,True
primary_genecards881,GO:BP,GO:0006636,unsaturated fatty acid biosynthetic process,"""The chemical reactions and pathways resulting in the formation of an unsaturated fatty acid, any fatty acid containing one or more double bonds between carbon atoms."" [GOC:mah, MetaCyc:PWY-762, MetaCyc:PWY-782]",5,868,18,3,7.318358238185233e-05,0.0020100422284254154,True,,GO:0006633;GO:0033559,0.026253202802905256,True,0.02460772894719106,True
primary_genecards881,GO:BP,GO:0048518,positive regulation of biological process,"""Any process that activates or increases the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:jid]",325,868,18,15,7.593360603168677e-05,0.002057390271530394,True,,GO:0008150;GO:0050789,0.026894914308514272,True,0.025187382346672747,True
primary_genecards881,GO:BP,GO:0062197,cellular response to chemical stress,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus indicating the organism is under stress."" [PMID:26653712]",40,868,18,6,8.073361580081107e-05,0.0021582786624018318,True,,GO:0033554;GO:0070887,0.028237591296531184,True,0.02642249777928945,True
primary_genecards881,GO:BP,GO:0006690,icosanoid metabolic process,"""The chemical reactions and pathways involving icosanoids, any of a group of C20 polyunsaturated fatty acids."" [GOC:ma]",13,868,18,4,8.281000664291803e-05,0.002184658727875959,True,,GO:0019752,0.028606256739203573,True,0.026745452934961392,True
