disease_id,test_id,variable,cycle,exposure_rows,exposure_nonmissing,outcome_rows,merge_rows,complete_case_rows,complete_case_cases
NHANES_HIGH_CHOLESTEROL,NHANES_URXUTU,URXUTU,2013-2014,2755,2664,5769,1858,1658,587
NHANES_HIGH_CHOLESTEROL,NHANES_URXUTU,URXUTU,2015-2016,3279,3060,5719,1861,1579,563
NHANES_HIGH_CHOLESTEROL,NHANES_URXUTU,URXUTU,2017-2018,2979,2808,5569,1757,1442,522
NHANES_HIGH_CHOLESTEROL,NHANES_URXUUR,URXUUR,2001-2002,2804,2690,5411,1621,932,369
NHANES_HIGH_CHOLESTEROL,NHANES_URXUUR,URXUUR,2003-2004,2673,2557,5041,1611,1018,470
NHANES_HIGH_CHOLESTEROL,NHANES_URXUUR,URXUUR,2005-2006,2692,2576,4979,1593,976,383
NHANES_HIGH_CHOLESTEROL,NHANES_URXUUR,URXUUR,2007-2008,2720,2627,5935,1920,1176,521
NHANES_HIGH_CHOLESTEROL,NHANES_URXUUR,URXUUR,2009-2010,2941,2848,6218,2073,1267,539
NHANES_HIGH_CHOLESTEROL,NHANES_URXUUR,URXUUR,2011-2012,2594,2504,5560,1775,1521,534
NHANES_HIGH_CHOLESTEROL,NHANES_URXUUR,URXUUR,2013-2014,2755,2664,5769,1858,1658,587
NHANES_HIGH_CHOLESTEROL,NHANES_URXUUR,URXUUR,2015-2016,3279,3061,5719,1861,1580,563
