dataset_version_id,role,cell_type_original,cell_class,gene_symbol,available_in_dataset,expression_transform,n_cells,n_male_cells,n_female_cells,n_male_donors,n_female_donors,male_mean_expression,female_mean_expression,female_minus_male_beta,se,raw_p,test_status,male_detection_fraction,female_detection_fraction,FDR,fdr_family,fdr_denominator,logFC_or_effect,direction,analysis_method,candidate_role
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,macrophage,immune,ESR2,True,X as supplied (treated as already normalized/log-scaled),170,0,170,0,2,nan,0.00906107651776281,nan,nan,1.0,insufficient_donors,nan,0.0058823529411764705,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,secondary_audit
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,macrophage,immune,AR,True,X as supplied (treated as already normalized/log-scaled),170,0,170,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,secondary_audit
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,macrophage,immune,THRB,True,X as supplied (treated as already normalized/log-scaled),170,0,170,0,2,nan,0.023294488588968914,nan,nan,1.0,insufficient_donors,nan,0.0058823529411764705,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,secondary_audit
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,macrophage,immune,CASP3,True,X as supplied (treated as already normalized/log-scaled),170,0,170,0,2,nan,0.08492097353722096,nan,nan,1.0,insufficient_donors,nan,0.03529411764705882,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,secondary_audit
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,mast cell,immune,JUN,True,X as supplied (treated as already normalized/log-scaled),8,0,8,0,2,nan,0.6939678907394409,nan,nan,1.0,insufficient_donors,nan,0.25,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,primary
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,mast cell,immune,TP53,True,X as supplied (treated as already normalized/log-scaled),8,0,8,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,primary
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,mast cell,immune,AHR,True,X as supplied (treated as already normalized/log-scaled),8,0,8,0,2,nan,1.4425515015920003,nan,nan,1.0,insufficient_donors,nan,0.375,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,primary
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,mast cell,immune,CYP19A1,True,X as supplied (treated as already normalized/log-scaled),8,0,8,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,primary
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,mast cell,immune,NFE2L2,True,X as supplied (treated as already normalized/log-scaled),8,0,8,0,2,nan,1.1687313556671142,nan,nan,1.0,insufficient_donors,nan,0.375,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,primary
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,mast cell,immune,NFKB1,True,X as supplied (treated as already normalized/log-scaled),8,0,8,0,2,nan,0.4702078898747762,nan,nan,1.0,insufficient_donors,nan,0.125,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,primary
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,mast cell,immune,ESR1,True,X as supplied (treated as already normalized/log-scaled),8,0,8,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,secondary_audit
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,mast cell,immune,ESR2,True,X as supplied (treated as already normalized/log-scaled),8,0,8,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,secondary_audit
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,mast cell,immune,AR,True,X as supplied (treated as already normalized/log-scaled),8,0,8,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,secondary_audit
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,mast cell,immune,THRB,True,X as supplied (treated as already normalized/log-scaled),8,0,8,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,secondary_audit
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,mast cell,immune,CASP3,True,X as supplied (treated as already normalized/log-scaled),8,0,8,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,secondary_audit
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,monocyte,immune,JUN,True,X as supplied (treated as already normalized/log-scaled),31,0,31,0,2,nan,0.5377314627170563,nan,nan,1.0,insufficient_donors,nan,0.1935483870967742,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,primary
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,monocyte,immune,TP53,True,X as supplied (treated as already normalized/log-scaled),31,0,31,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,primary
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,monocyte,immune,AHR,True,X as supplied (treated as already normalized/log-scaled),31,0,31,0,2,nan,0.17309869148514487,nan,nan,1.0,insufficient_donors,nan,0.06451612903225806,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,primary
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,monocyte,immune,CYP19A1,True,X as supplied (treated as already normalized/log-scaled),31,0,31,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,primary
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,monocyte,immune,NFE2L2,True,X as supplied (treated as already normalized/log-scaled),31,0,31,0,2,nan,0.41123713146556506,nan,nan,1.0,insufficient_donors,nan,0.12903225806451613,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,primary
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,monocyte,immune,NFKB1,True,X as supplied (treated as already normalized/log-scaled),31,0,31,0,2,nan,0.27256648594682864,nan,nan,1.0,insufficient_donors,nan,0.12903225806451613,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,primary
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,monocyte,immune,ESR1,True,X as supplied (treated as already normalized/log-scaled),31,0,31,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,secondary_audit
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,monocyte,immune,ESR2,True,X as supplied (treated as already normalized/log-scaled),31,0,31,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,secondary_audit
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,monocyte,immune,AR,True,X as supplied (treated as already normalized/log-scaled),31,0,31,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,secondary_audit
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,monocyte,immune,THRB,True,X as supplied (treated as already normalized/log-scaled),31,0,31,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,secondary_audit
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,monocyte,immune,CASP3,True,X as supplied (treated as already normalized/log-scaled),31,0,31,0,2,nan,0.23125550096685235,nan,nan,1.0,insufficient_donors,nan,0.06451612903225806,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,secondary_audit
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,neutrophil,immune,JUN,True,X as supplied (treated as already normalized/log-scaled),14,0,14,0,2,nan,0.5632560193538666,nan,nan,1.0,insufficient_donors,nan,0.14285714285714285,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,primary
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,neutrophil,immune,TP53,True,X as supplied (treated as already normalized/log-scaled),14,0,14,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,primary
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,neutrophil,immune,AHR,True,X as supplied (treated as already normalized/log-scaled),14,0,14,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,primary
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,neutrophil,immune,CYP19A1,True,X as supplied (treated as already normalized/log-scaled),14,0,14,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,primary
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,neutrophil,immune,NFE2L2,True,X as supplied (treated as already normalized/log-scaled),14,0,14,0,2,nan,0.5919481515884399,nan,nan,1.0,insufficient_donors,nan,0.14285714285714285,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,primary
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,neutrophil,immune,NFKB1,True,X as supplied (treated as already normalized/log-scaled),14,0,14,0,2,nan,0.16906518936157228,nan,nan,1.0,insufficient_donors,nan,0.07142857142857142,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,primary
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,neutrophil,immune,ESR1,True,X as supplied (treated as already normalized/log-scaled),14,0,14,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,secondary_audit
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,neutrophil,immune,ESR2,True,X as supplied (treated as already normalized/log-scaled),14,0,14,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,secondary_audit
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,neutrophil,immune,AR,True,X as supplied (treated as already normalized/log-scaled),14,0,14,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,secondary_audit
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,neutrophil,immune,THRB,True,X as supplied (treated as already normalized/log-scaled),14,0,14,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,secondary_audit
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,neutrophil,immune,CASP3,True,X as supplied (treated as already normalized/log-scaled),14,0,14,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,secondary_audit
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,thyroid follicular cell,thyrocyte,JUN,True,X as supplied (treated as already normalized/log-scaled),7297,0,7297,0,2,nan,1.1918901118825747,nan,nan,1.0,insufficient_donors,nan,0.4263395916129916,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,primary
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,thyroid follicular cell,thyrocyte,TP53,True,X as supplied (treated as already normalized/log-scaled),7297,0,7297,0,2,nan,0.021874013813311513,nan,nan,1.0,insufficient_donors,nan,0.00931889817733315,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,primary
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,thyroid follicular cell,thyrocyte,AHR,True,X as supplied (treated as already normalized/log-scaled),7297,0,7297,0,2,nan,0.21277115152270315,nan,nan,1.0,insufficient_donors,nan,0.07139920515280253,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,primary
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,thyroid follicular cell,thyrocyte,CYP19A1,True,X as supplied (treated as already normalized/log-scaled),7297,0,7297,0,2,nan,0.0,nan,nan,1.0,insufficient_donors,nan,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,primary
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,thyroid follicular cell,thyrocyte,NFE2L2,True,X as supplied (treated as already normalized/log-scaled),7297,0,7297,0,2,nan,0.4359343189806668,nan,nan,1.0,insufficient_donors,nan,0.1663697409894477,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,primary
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,thyroid follicular cell,thyrocyte,NFKB1,True,X as supplied (treated as already normalized/log-scaled),7297,0,7297,0,2,nan,0.09779662843278217,nan,nan,1.0,insufficient_donors,nan,0.028093737152254352,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,primary
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,thyroid follicular cell,thyrocyte,ESR1,True,X as supplied (treated as already normalized/log-scaled),7297,0,7297,0,2,nan,0.007249662017997592,nan,nan,1.0,insufficient_donors,nan,0.0024667671645881867,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,secondary_audit
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,thyroid follicular cell,thyrocyte,ESR2,True,X as supplied (treated as already normalized/log-scaled),7297,0,7297,0,2,nan,0.0009628611745558368,nan,nan,1.0,insufficient_donors,nan,0.00013704262025489926,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,secondary_audit
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,thyroid follicular cell,thyrocyte,AR,True,X as supplied (treated as already normalized/log-scaled),7297,0,7297,0,2,nan,0.0219000212286982,nan,nan,1.0,insufficient_donors,nan,0.006989173632999863,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,secondary_audit
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,thyroid follicular cell,thyrocyte,THRB,True,X as supplied (treated as already normalized/log-scaled),7297,0,7297,0,2,nan,0.018051895124507902,nan,nan,1.0,insufficient_donors,nan,0.007811429354529258,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,secondary_audit
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,thyroid follicular cell,thyrocyte,CASP3,True,X as supplied (treated as already normalized/log-scaled),7297,0,7297,0,2,nan,0.05366912990460124,nan,nan,1.0,insufficient_donors,nan,0.02425654378511717,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test,secondary_audit
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,B cell,immune,JUN,True,X as supplied (treated as already normalized/log-scaled),975,812,163,5,6,1.577574948027141,1.9111972875906256,0.3336223395634845,0.8449026571987606,0.7029675768892877,tested,0.8940886699507389,0.7730061349693251,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.3336223395634845,female_biased,donor-level mean expression; Welch two-sample test,primary
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,B cell,immune,TP53,True,X as supplied (treated as already normalized/log-scaled),975,812,163,5,6,0.027502450955675006,0.0884775345708117,0.06097508361513669,0.046715000245352,0.23654987551831258,tested,0.0332512315270936,0.06748466257668712,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.06097508361513669,female_biased,donor-level mean expression; Welch two-sample test,primary
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,B cell,immune,AHR,True,X as supplied (treated as already normalized/log-scaled),975,812,163,5,6,0.011955145544918836,0.027070635841006326,0.01511549029608749,0.02831224811043085,0.6128710166121386,tested,0.009852216748768473,0.006134969325153374,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.01511549029608749,female_biased,donor-level mean expression; Welch two-sample test,primary
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,B cell,immune,CYP19A1,True,X as supplied (treated as already normalized/log-scaled),975,812,163,5,6,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test,primary
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,B cell,immune,NFE2L2,True,X as supplied (treated as already normalized/log-scaled),975,812,163,5,6,0.18624049294622955,0.11723173665411679,-0.06900875629211276,0.10793141085322967,0.5422073192984898,tested,0.17733990147783252,0.1165644171779141,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.06900875629211276,male_biased,donor-level mean expression; Welch two-sample test,primary
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,B cell,immune,NFKB1,True,X as supplied (treated as already normalized/log-scaled),975,812,163,5,6,0.05835915119958081,0.008374536037445068,-0.04998461516213574,0.036816523362333306,0.23951150343773064,tested,0.03078817733990148,0.03067484662576687,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.04998461516213574,male_biased,donor-level mean expression; Welch two-sample test,primary
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,B cell,immune,ESR1,True,X as supplied (treated as already normalized/log-scaled),975,812,163,5,6,0.009027273211865982,0.0,-0.009027273211865982,0.008708870758135832,0.3584900248018904,tested,0.003694581280788177,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.009027273211865982,male_biased,donor-level mean expression; Welch two-sample test,secondary_audit
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,B cell,immune,ESR2,True,X as supplied (treated as already normalized/log-scaled),975,812,163,5,6,0.020272223008258726,0.04097618070649512,0.020703957698236394,0.041222262257213926,0.6327292127676505,tested,0.0049261083743842365,0.012269938650306749,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.020703957698236394,female_biased,donor-level mean expression; Welch two-sample test,secondary_audit
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,B cell,immune,AR,True,X as supplied (treated as already normalized/log-scaled),975,812,163,5,6,0.0005560905375379197,0.0,-0.0005560905375379197,0.0005560905375379197,0.37390096630005887,tested,0.0012315270935960591,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.0005560905375379197,male_biased,donor-level mean expression; Welch two-sample test,secondary_audit
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,B cell,immune,THRB,True,X as supplied (treated as already normalized/log-scaled),975,812,163,5,6,0.019071950384065617,0.018777252899275888,-0.0002946974847897292,0.026065118725004634,0.9912271189866577,tested,0.003694581280788177,0.012269938650306749,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.0002946974847897292,male_biased,donor-level mean expression; Welch two-sample test,secondary_audit
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,B cell,immune,CASP3,True,X as supplied (treated as already normalized/log-scaled),975,812,163,5,6,0.10739549801931192,0.07155069657313971,-0.035844801446172206,0.08395266082618356,0.6794454956424191,tested,0.0332512315270936,0.05521472392638037,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.035844801446172206,male_biased,donor-level mean expression; Welch two-sample test,secondary_audit
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD4-positive, alpha-beta T cell",immune,JUN,True,X as supplied (treated as already normalized/log-scaled),2435,2139,296,6,7,2.2141539038372047,2.086285234949928,-0.12786866888727655,0.476690555872924,0.793593833959946,tested,0.8274894810659187,0.6148648648648649,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.12786866888727655,male_biased,donor-level mean expression; Welch two-sample test,primary
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD4-positive, alpha-beta T cell",immune,TP53,True,X as supplied (treated as already normalized/log-scaled),2435,2139,296,6,7,0.06445204042650397,0.07646415035775181,0.012012109931247836,0.044841608828961446,0.7949026878679771,tested,0.020570359981299673,0.04054054054054054,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.012012109931247836,female_biased,donor-level mean expression; Welch two-sample test,primary
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD4-positive, alpha-beta T cell",immune,AHR,True,X as supplied (treated as already normalized/log-scaled),2435,2139,296,6,7,0.10828859021135458,0.10717770038318064,-0.001110889828173936,0.04140639577938841,0.9790875914988711,tested,0.028050490883590462,0.06756756756756757,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.001110889828173936,male_biased,donor-level mean expression; Welch two-sample test,primary
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD4-positive, alpha-beta T cell",immune,CYP19A1,True,X as supplied (treated as already normalized/log-scaled),2435,2139,296,6,7,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test,primary
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD4-positive, alpha-beta T cell",immune,NFE2L2,True,X as supplied (treated as already normalized/log-scaled),2435,2139,296,6,7,0.1716732805850557,0.3389055905683568,0.16723230998330108,0.08669834542060867,0.07993709368208646,tested,0.15381019167835436,0.1554054054054054,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.16723230998330108,female_biased,donor-level mean expression; Welch two-sample test,primary
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD4-positive, alpha-beta T cell",immune,NFKB1,True,X as supplied (treated as already normalized/log-scaled),2435,2139,296,6,7,0.06546932143938976,0.10271479773545557,0.03724547629606581,0.041110836090884326,0.384736626517775,tested,0.028050490883590462,0.05405405405405406,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.03724547629606581,female_biased,donor-level mean expression; Welch two-sample test,primary
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD4-positive, alpha-beta T cell",immune,ESR1,True,X as supplied (treated as already normalized/log-scaled),2435,2139,296,6,7,0.0032095230144003166,0.006937642451458019,0.0037281194370577028,0.0056502235020944175,0.5238790782422037,tested,0.0009350163627863488,0.010135135135135136,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0037281194370577028,female_biased,donor-level mean expression; Welch two-sample test,secondary_audit
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD4-positive, alpha-beta T cell",immune,ESR2,True,X as supplied (treated as already normalized/log-scaled),2435,2139,296,6,7,0.004354734435074332,0.009271149456347386,0.004916415021273054,0.008167115681069858,0.5620893603974751,tested,0.0023375409069658717,0.013513513513513514,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.004916415021273054,female_biased,donor-level mean expression; Welch two-sample test,secondary_audit
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD4-positive, alpha-beta T cell",immune,AR,True,X as supplied (treated as already normalized/log-scaled),2435,2139,296,6,7,0.014968006628252803,0.0038960546140044813,-0.01107195201424832,0.008947128617378126,0.2543217247003969,tested,0.0018700327255726976,0.0033783783783783786,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.01107195201424832,male_biased,donor-level mean expression; Welch two-sample test,secondary_audit
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD4-positive, alpha-beta T cell",immune,THRB,True,X as supplied (treated as already normalized/log-scaled),2435,2139,296,6,7,0.00034400921390712204,0.019175726271086307,0.018831717057179186,0.007079183969396799,0.03734671567327014,tested,0.0009350163627863488,0.016891891891891893,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.018831717057179186,female_biased,donor-level mean expression; Welch two-sample test,secondary_audit
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD4-positive, alpha-beta T cell",immune,CASP3,True,X as supplied (treated as already normalized/log-scaled),2435,2139,296,6,7,0.07780412548406727,0.08889644106228453,0.011092315578217257,0.03671102714301005,0.768254569309622,tested,0.04441327723235157,0.0472972972972973,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.011092315578217257,female_biased,donor-level mean expression; Welch two-sample test,secondary_audit
